ticket_id,user_id,issue_type,status,created_at
474,3054,General Inquiry,Closed,2025-01-22 20:48:50
475,2405,Account Access Issue,Closed,2025-01-14 15:15:24
476,5948,Payment Issue,Open,2025-01-29 07:37:34
477,9507,Payment Issue,Open,2025-01-20 16:35:23
478,9881,Order Not Delivered,Pending,2025-01-01 23:34:13
479,8144,Refund Request,Closed,2025-01-26 05:28:45
480,4772,Order Not Delivered,Open,2025-01-19 23:40:23
481,3476,Wrong Item Received,Closed,2025-01-07 08:36:02
482,9274,General Inquiry,Resolved,2025-01-29 04:13:11
483,4875,Refund Request,Pending,2025-01-06 13:17:43
484,9914,Order Not Delivered,Resolved,2025-01-19 00:28:15
485,5919,Payment Issue,Open,2025-01-30 14:35:33
486,3685,Technical Issue,Closed,2025-01-07 06:44:29
487,4905,General Inquiry,Open,2025-01-20 05:38:31
488,1041,Account Access Issue,Closed,2025-01-02 22:34:39
489,9614,Refund Request,Closed,2025-01-26 07:53:36
490,7327,Payment Issue,Closed,2025-01-18 06:05:34
491,3404,Payment Issue,Resolved,2025-01-03 17:58:06
492,9942,Damaged Product,Open,2025-01-07 11:54:25
493,6343,Order Not Delivered,Resolved,2025-01-29 16:27:51
494,2778,Payment Issue,Open,2025-01-29 02:38:07
495,9711,Order Not Delivered,Pending,2025-01-28 18:25:06
496,4090,Payment Issue,Resolved,2025-01-18 01:09:19
497,7860,Refund Request,Open,2025-01-10 22:19:09
498,6346,Technical Issue,Pending,2025-01-12 15:07:02
499,2587,General Inquiry,Closed,2025-01-05 00:57:39
500,9151,Refund Request,Pending,2025-01-03 21:05:02
501,7590,Order Not Delivered,Closed,2025-01-24 21:55:00
502,3418,General Inquiry,Pending,2025-01-22 17:38:51
503,1879,Account Access Issue,Open,2025-01-22 13:16:17
504,3356,Payment Issue,Pending,2025-01-20 23:49:31
505,887,Technical Issue,Pending,2025-01-28 14:11:30
506,713,Order Not Delivered,Open,2025-01-15 11:01:47
507,7075,Order Not Delivered,Closed,2025-01-03 20:29:06
508,9262,Refund Request,Closed,2025-01-12 02:09:05
509,9854,Damaged Product,Open,2025-01-01 04:31:51
510,5774,Damaged Product,Closed,2025-01-21 03:57:27
511,8689,Payment Issue,Closed,2025-01-28 07:49:12
512,7572,Wrong Item Received,Closed,2025-01-04 09:05:57
513,3789,Payment Issue,Closed,2025-01-08 13:23:38
514,5240,Account Access Issue,Pending,2025-01-28 02:39:27
515,7757,Technical Issue,Pending,2025-01-01 13:28:51
516,5185,Damaged Product,Pending,2025-01-21 02:32:17
517,9486,Damaged Product,Closed,2025-01-18 09:43:09
518,305,Order Not Delivered,Pending,2025-01-05 02:59:40
519,4960,Technical Issue,Pending,2025-01-21 22:24:27
520,4761,Account Access Issue,Open,2025-01-29 05:25:03
521,316,Wrong Item Received,Closed,2025-01-11 00:28:58
522,1859,Wrong Item Received,Closed,2025-01-20 03:12:48
523,3095,Account Access Issue,Resolved,2025-01-29 18:08:53
524,4629,Account Access Issue,Pending,2025-01-12 08:06:41
525,6879,Refund Request,Resolved,2025-01-30 14:06:19
526,8700,Refund Request,Resolved,2025-01-23 20:09:20
527,6909,Payment Issue,Pending,2025-01-29 21:43:22
528,8656,Payment Issue,Pending,2025-01-10 19:37:30
529,2435,Refund Request,Pending,2025-01-22 00:09:52
530,4189,Technical Issue,Resolved,2025-01-17 17:29:50
531,3855,Technical Issue,Open,2025-01-01 23:19:23
532,1826,General Inquiry,Pending,2025-01-13 15:38:17
533,2443,General Inquiry,Open,2025-01-13 20:16:31
534,7641,Technical Issue,Open,2025-01-30 08:30:47
535,8527,Damaged Product,Closed,2025-01-03 05:55:11
536,9423,Damaged Product,Resolved,2025-01-06 01:26:41
537,3196,Account Access Issue,Closed,2025-01-12 04:17:55
538,3391,Account Access Issue,Open,2025-01-03 23:30:05
539,1843,Damaged Product,Resolved,2025-01-05 08:25:57
540,1445,Technical Issue,Pending,2025-01-05 01:38:44
541,7432,Technical Issue,Resolved,2025-01-18 03:06:09
542,401,Payment Issue,Closed,2025-01-11 09:27:28
543,9238,Payment Issue,Open,2025-01-01 04:45:52
544,8005,Technical Issue,Closed,2025-01-21 06:44:46
545,2391,Technical Issue,Open,2025-01-22 13:13:28
546,8795,Technical Issue,Pending,2025-01-05 14:02:44
547,171,General Inquiry,Open,2025-01-06 23:29:49
548,9999,Account Access Issue,Open,2025-01-24 21:10:34
549,1458,Technical Issue,Pending,2025-01-27 09:42:48
550,3725,Wrong Item Received,Closed,2025-01-11 05:42:07
551,5259,Technical Issue,Closed,2025-01-09 21:57:49
552,4202,General Inquiry,Open,2025-01-20 21:06:54
553,5645,Wrong Item Received,Open,2025-01-21 08:38:49
554,7883,Technical Issue,Open,2025-01-05 12:07:47
555,5158,Technical Issue,Closed,2025-01-08 19:29:56
556,2231,Payment Issue,Pending,2025-01-02 03:34:28
557,9736,Technical Issue,Closed,2025-01-08 07:56:47
558,1119,Wrong Item Received,Closed,2025-01-10 02:56:27
559,9716,Account Access Issue,Resolved,2025-01-12 18:34:14
560,9843,Technical Issue,Open,2025-01-11 11:11:47
561,4562,Payment Issue,Resolved,2025-01-14 02:16:59
562,208,Wrong Item Received,Pending,2025-01-11 22:47:56
563,4063,Payment Issue,Closed,2025-01-16 17:32:09
564,206,Wrong Item Received,Open,2025-01-22 21:52:11
565,2182,Damaged Product,Pending,2025-01-14 05:16:00
566,9199,Order Not Delivered,Resolved,2025-01-25 14:18:00
567,2460,Payment Issue,Resolved,2025-01-29 15:49:55
568,6600,Wrong Item Received,Pending,2025-01-22 22:08:09
569,5058,Wrong Item Received,Resolved,2025-01-06 03:08:52
570,754,Account Access Issue,Resolved,2025-01-08 12:53:27
571,8514,Damaged Product,Closed,2025-01-03 11:48:29
572,5449,Account Access Issue,Open,2025-01-23 21:47:10
573,7511,General Inquiry,Closed,2025-01-01 00:57:24
574,5840,General Inquiry,Closed,2025-01-22 11:59:41
575,8800,Refund Request,Pending,2025-01-21 11:02:50
576,5787,Order Not Delivered,Pending,2025-01-04 20:06:37
577,7409,Order Not Delivered,Pending,2025-01-03 12:48:07
578,5872,Refund Request,Closed,2025-01-04 09:49:54
579,5565,General Inquiry,Closed,2025-01-06 10:01:54
580,4409,General Inquiry,Open,2025-01-27 15:17:55
581,8160,General Inquiry,Closed,2025-01-15 17:40:44
582,4138,Technical Issue,Resolved,2025-01-29 03:10:53
583,5338,Payment Issue,Open,2025-01-14 02:03:42
584,7856,Order Not Delivered,Pending,2025-01-14 14:41:18
585,4934,Payment Issue,Resolved,2025-01-30 08:44:43
586,7218,Damaged Product,Closed,2025-01-03 10:23:04
587,3996,General Inquiry,Pending,2025-01-21 23:10:47
588,2545,Order Not Delivered,Open,2025-01-10 09:00:42
589,467,Payment Issue,Closed,2025-01-03 22:02:14
590,7141,Technical Issue,Closed,2025-01-07 17:17:03
591,7133,Order Not Delivered,Closed,2025-01-25 02:48:04
592,742,Technical Issue,Resolved,2025-01-17 00:05:11
593,6600,General Inquiry,Closed,2025-01-15 12:19:30
594,3575,Wrong Item Received,Pending,2025-01-02 03:04:35
595,6657,Order Not Delivered,Closed,2025-01-02 06:52:02
596,8623,Account Access Issue,Open,2025-01-26 03:41:54
597,2688,Refund Request,Pending,2025-01-03 17:33:27
598,2830,Damaged Product,Resolved,2025-01-01 10:02:27
599,5247,Refund Request,Closed,2025-01-27 04:54:25
600,8721,Technical Issue,Open,2025-01-21 22:24:37
601,3425,General Inquiry,Resolved,2025-01-23 02:11:49
602,7032,Refund Request,Open,2025-01-26 19:23:37
603,4704,Order Not Delivered,Pending,2025-01-30 03:27:04
604,4074,Damaged Product,Resolved,2025-01-02 15:56:21
605,6080,Wrong Item Received,Resolved,2025-01-21 18:34:50
606,4087,Refund Request,Resolved,2025-01-12 12:02:42
607,1201,Refund Request,Pending,2025-01-09 12:19:32
608,2107,Damaged Product,Closed,2025-01-30 04:43:42
609,5126,Damaged Product,Open,2025-01-09 01:42:19
610,1986,General Inquiry,Resolved,2025-01-06 16:45:54
611,8366,Account Access Issue,Closed,2025-01-10 20:34:36
612,6574,Damaged Product,Pending,2025-01-01 21:57:39
613,8612,General Inquiry,Resolved,2025-01-27 09:56:17
614,7928,Order Not Delivered,Resolved,2025-01-25 12:09:48
615,9673,Damaged Product,Resolved,2025-01-20 11:48:04
616,5695,Refund Request,Open,2025-01-01 01:37:55
617,8171,Wrong Item Received,Resolved,2025-01-02 19:36:07
618,7094,Wrong Item Received,Pending,2025-01-14 15:16:13
619,5696,Payment Issue,Closed,2025-01-21 16:48:18
620,385,Account Access Issue,Closed,2025-01-01 20:23:22
621,3573,Technical Issue,Closed,2025-01-06 08:55:33
622,1438,Technical Issue,Pending,2025-01-22 23:48:51
623,2165,Order Not Delivered,Pending,2025-01-07 23:16:43
624,156,Wrong Item Received,Resolved,2025-01-15 13:04:16
625,2959,Damaged Product,Open,2025-01-02 05:04:26
626,9157,Order Not Delivered,Open,2025-01-12 11:02:18
627,8131,Account Access Issue,Closed,2025-01-04 12:09:18
628,4153,Refund Request,Open,2025-01-24 19:13:54
629,7668,Technical Issue,Resolved,2025-01-28 19:05:02
630,6314,Order Not Delivered,Pending,2025-01-21 20:32:34
631,1257,Refund Request,Open,2025-01-23 14:01:56
632,7903,Wrong Item Received,Pending,2025-01-08 18:50:18
633,7378,Order Not Delivered,Resolved,2025-01-23 23:01:00
634,7139,Technical Issue,Resolved,2025-01-10 05:29:56
635,5141,General Inquiry,Pending,2025-01-19 17:17:33
636,7870,Wrong Item Received,Open,2025-01-29 16:49:46
637,5537,Damaged Product,Open,2025-01-09 18:46:01
638,9348,Refund Request,Open,2025-01-04 22:02:10
639,6592,Payment Issue,Open,2025-01-23 17:13:18
640,4595,Wrong Item Received,Resolved,2025-01-17 23:36:38
641,6416,Wrong Item Received,Open,2025-01-10 17:05:44
642,7955,Payment Issue,Resolved,2025-01-21 23:59:16
643,6181,Order Not Delivered,Resolved,2025-01-10 01:35:31
644,9383,Account Access Issue,Closed,2025-01-12 12:23:39
645,9701,Account Access Issue,Closed,2025-01-17 17:06:09
646,4840,Order Not Delivered,Pending,2025-01-22 19:46:32
647,2022,Payment Issue,Closed,2025-01-07 22:39:40
648,1608,Technical Issue,Pending,2025-01-19 21:46:14
649,2389,Payment Issue,Closed,2025-01-19 21:56:11
650,3102,Wrong Item Received,Resolved,2025-01-04 06:16:05
651,8725,General Inquiry,Pending,2025-01-02 06:03:17
652,4488,Account Access Issue,Resolved,2025-01-01 08:54:34
653,5199,Payment Issue,Resolved,2025-01-16 16:40:19
654,3086,Refund Request,Pending,2025-01-07 19:00:58
655,6373,Damaged Product,Open,2025-01-21 10:39:53
656,3092,Refund Request,Closed,2025-01-12 11:34:06
657,6999,Wrong Item Received,Pending,2025-01-03 17:55:40
658,2826,Technical Issue,Open,2025-01-07 19:17:19
659,4046,Order Not Delivered,Pending,2025-01-03 15:23:54
660,8406,General Inquiry,Resolved,2025-01-22 01:19:08
661,1400,General Inquiry,Resolved,2025-01-18 13:50:17
662,8121,Account Access Issue,Closed,2025-01-06 09:09:02
663,1549,Payment Issue,Open,2025-01-25 03:21:41
664,1538,Account Access Issue,Open,2025-01-17 21:50:56
665,5745,Refund Request,Resolved,2025-01-26 10:52:28
666,4028,Payment Issue,Pending,2025-01-16 14:53:17
667,5980,Account Access Issue,Resolved,2025-01-21 17:05:17
668,898,Account Access Issue,Closed,2025-01-07 15:32:33
669,5400,Damaged Product,Open,2025-01-20 10:23:25
670,2350,Refund Request,Resolved,2025-01-12 19:32:26
671,711,Payment Issue,Pending,2025-01-22 02:17:41
672,8085,Damaged Product,Closed,2025-01-13 10:31:01
673,2965,Damaged Product,Closed,2025-01-04 00:29:02
674,4544,Account Access Issue,Resolved,2025-01-24 00:15:30
675,205,Payment Issue,Open,2025-01-28 10:32:42
676,4397,Payment Issue,Pending,2025-01-08 16:45:53
677,5103,Account Access Issue,Closed,2025-01-14 14:23:52
678,9102,Payment Issue,Closed,2025-01-04 08:39:39
679,4829,Refund Request,Pending,2025-01-27 19:15:49
680,5275,Order Not Delivered,Open,2025-01-25 02:11:23
681,1386,Technical Issue,Closed,2025-01-13 00:09:45
682,962,Account Access Issue,Pending,2025-01-24 15:50:38
683,9361,Payment Issue,Pending,2025-01-20 01:56:21
684,4685,Damaged Product,Resolved,2025-01-12 17:37:45
685,5779,Payment Issue,Resolved,2025-01-29 05:47:49
686,5079,Refund Request,Closed,2025-01-08 10:15:33
687,9401,Refund Request,Pending,2025-01-28 11:05:44
688,8155,Order Not Delivered,Pending,2025-01-20 18:57:02
689,1487,Account Access Issue,Resolved,2025-01-06 11:05:03
690,3383,Damaged Product,Closed,2025-01-10 22:16:01
691,5419,Damaged Product,Open,2025-01-24 07:31:45
692,6506,Damaged Product,Closed,2025-01-14 12:39:11
693,966,Payment Issue,Closed,2025-01-25 04:04:54
694,9778,Account Access Issue,Open,2025-01-03 20:41:58
695,4430,Payment Issue,Resolved,2025-01-01 19:34:58
696,9143,Technical Issue,Closed,2025-01-18 08:43:48
697,8769,Account Access Issue,Open,2025-01-24 16:59:11
698,8890,Refund Request,Closed,2025-01-04 08:42:04
699,3951,Payment Issue,Closed,2025-01-06 04:04:52
700,2742,Wrong Item Received,Closed,2025-01-10 17:37:24
701,5035,Order Not Delivered,Resolved,2025-01-24 22:24:08
702,6578,Order Not Delivered,Pending,2025-01-04 04:05:37
703,7952,Damaged Product,Open,2025-01-20 16:40:58
704,3618,Technical Issue,Pending,2025-01-04 13:11:37
705,1916,Account Access Issue,Pending,2025-01-26 03:23:34
706,4363,Wrong Item Received,Open,2025-01-06 14:56:00
707,9319,Order Not Delivered,Pending,2025-01-19 00:35:54
708,3185,Refund Request,Closed,2025-01-16 11:09:09
709,4084,Payment Issue,Resolved,2025-01-13 04:57:56
710,1493,Refund Request,Pending,2025-01-22 11:56:17
711,2601,Damaged Product,Closed,2025-01-05 19:10:35
712,9927,Account Access Issue,Closed,2025-01-05 20:02:24
713,539,Damaged Product,Open,2025-01-09 08:12:50
714,7292,Refund Request,Closed,2025-01-27 03:58:18
715,453,General Inquiry,Open,2025-01-14 00:52:41
716,856,Order Not Delivered,Pending,2025-01-01 11:17:37
717,642,Refund Request,Pending,2025-01-29 02:11:52
718,1947,Account Access Issue,Resolved,2025-01-23 10:11:37
719,9571,Wrong Item Received,Pending,2025-01-01 07:08:33
720,8395,Payment Issue,Closed,2025-01-17 20:59:31
721,763,Wrong Item Received,Open,2025-01-21 13:13:13
722,7938,Wrong Item Received,Resolved,2025-01-04 18:09:01
723,2122,Payment Issue,Pending,2025-01-28 16:41:43
724,4237,Refund Request,Pending,2025-01-16 20:27:20
725,8040,Technical Issue,Resolved,2025-01-16 05:11:36
726,7340,Damaged Product,Pending,2025-01-01 16:12:57
727,5899,Refund Request,Resolved,2025-01-15 17:47:26
728,4645,Damaged Product,Open,2025-01-22 13:39:26
729,6148,Wrong Item Received,Closed,2025-01-07 22:54:37
730,5200,Damaged Product,Closed,2025-01-21 04:31:06
731,2887,Wrong Item Received,Pending,2025-01-16 13:13:15
732,5091,Account Access Issue,Resolved,2025-01-19 01:33:00
733,4912,Order Not Delivered,Closed,2025-01-17 04:33:06
734,5731,Technical Issue,Pending,2025-01-25 14:28:51
735,5943,Wrong Item Received,Closed,2025-01-10 07:41:33
736,1651,Wrong Item Received,Resolved,2025-01-24 18:14:57
737,2888,Refund Request,Resolved,2025-01-07 10:48:37
738,7895,General Inquiry,Open,2025-01-26 09:06:22
739,1141,Wrong Item Received,Pending,2025-01-28 06:05:04
740,4571,Wrong Item Received,Resolved,2025-01-14 09:03:29
741,6309,Wrong Item Received,Closed,2025-01-12 23:29:53
742,5998,Technical Issue,Closed,2025-01-08 22:06:48
743,9798,Account Access Issue,Closed,2025-01-05 17:54:52
744,3892,Order Not Delivered,Closed,2025-01-07 11:00:16
745,7035,Refund Request,Resolved,2025-01-05 21:22:05
746,5462,General Inquiry,Closed,2025-01-17 15:42:53
747,9285,Technical Issue,Pending,2025-01-16 21:22:06
748,1019,Refund Request,Pending,2025-01-22 22:06:51
749,4673,Account Access Issue,Pending,2025-01-22 07:50:55
750,9406,General Inquiry,Pending,2025-01-22 11:51:10
751,8931,Refund Request,Pending,2025-01-02 02:09:54
752,7702,Wrong Item Received,Pending,2025-01-14 21:14:23
753,3660,Refund Request,Closed,2025-01-08 03:53:41
754,7927,Payment Issue,Pending,2025-01-05 20:26:27
755,3314,Account Access Issue,Resolved,2025-01-12 21:38:58
756,8528,Technical Issue,Resolved,2025-01-25 13:31:58
757,8055,Wrong Item Received,Resolved,2025-01-22 04:08:15
758,5619,Wrong Item Received,Resolved,2025-01-06 20:12:33
759,8321,General Inquiry,Pending,2025-01-23 01:16:56
760,3489,Technical Issue,Closed,2025-01-30 01:31:57
761,4385,General Inquiry,Pending,2025-01-04 00:07:03
762,4126,Account Access Issue,Resolved,2025-01-14 07:51:08
763,3440,Payment Issue,Pending,2025-01-22 21:22:51
764,9912,Wrong Item Received,Open,2025-01-01 10:12:08
765,5983,Account Access Issue,Closed,2025-01-13 02:02:58
766,2480,Refund Request,Pending,2025-01-04 02:29:09
767,6481,Wrong Item Received,Open,2025-01-20 15:10:33
768,9555,Wrong Item Received,Pending,2025-01-27 20:04:17
769,2861,Wrong Item Received,Closed,2025-01-26 00:15:01
770,6766,Payment Issue,Resolved,2025-01-03 01:07:48
771,1389,Refund Request,Open,2025-01-01 00:44:12
772,9408,Order Not Delivered,Pending,2025-01-16 01:06:17
773,7822,Order Not Delivered,Resolved,2025-01-17 07:39:54
774,2883,Account Access Issue,Closed,2025-01-24 01:57:17
775,2794,Order Not Delivered,Resolved,2025-01-16 16:52:20
776,1100,Payment Issue,Resolved,2025-01-22 15:46:04
777,5044,Refund Request,Pending,2025-01-29 09:44:37
778,4612,Payment Issue,Pending,2025-01-08 04:19:24
779,7255,Order Not Delivered,Resolved,2025-01-22 09:44:56
780,2320,Refund Request,Closed,2025-01-17 09:36:58
781,2489,Order Not Delivered,Closed,2025-01-20 16:24:36
782,4374,Order Not Delivered,Pending,2025-01-27 21:43:36
783,9361,Order Not Delivered,Pending,2025-01-05 13:40:42
784,3964,Refund Request,Closed,2025-01-21 14:41:29
785,5511,Wrong Item Received,Resolved,2025-01-05 09:21:58
786,6755,Technical Issue,Open,2025-01-29 08:49:14
787,2543,Damaged Product,Open,2025-01-22 17:23:25
788,3658,Account Access Issue,Resolved,2025-01-25 13:42:05
789,3081,Damaged Product,Closed,2025-01-23 00:31:29
790,649,Account Access Issue,Closed,2025-01-05 11:26:02
791,8537,General Inquiry,Closed,2025-01-23 12:48:09
792,8437,Order Not Delivered,Resolved,2025-01-03 08:12:34
793,9700,General Inquiry,Closed,2025-01-17 21:55:19
794,6363,Payment Issue,Pending,2025-01-27 07:57:01
795,7073,Order Not Delivered,Closed,2025-01-12 14:59:59
796,5867,Damaged Product,Closed,2025-01-27 00:54:14
797,7017,Refund Request,Open,2025-01-09 14:02:55
798,5689,Damaged Product,Open,2025-01-29 09:54:42
799,7474,Technical Issue,Pending,2025-01-21 22:11:09
800,5833,Refund Request,Open,2025-01-02 22:39:45
801,5392,Damaged Product,Resolved,2025-01-25 15:37:33
802,4209,Payment Issue,Pending,2025-01-19 07:12:37
803,399,General Inquiry,Resolved,2025-01-01 13:23:03
804,1409,Account Access Issue,Pending,2025-01-12 04:10:00
805,6163,Account Access Issue,Closed,2025-01-15 09:35:44
806,5993,Wrong Item Received,Resolved,2025-01-12 13:58:51
807,5820,Payment Issue,Resolved,2025-01-12 12:44:49
808,5420,Damaged Product,Pending,2025-01-21 06:58:00
809,2571,Payment Issue,Open,2025-01-22 08:03:24
810,5125,Payment Issue,Pending,2025-01-17 01:07:35
811,3867,Wrong Item Received,Closed,2025-01-25 14:37:07
812,2623,General Inquiry,Open,2025-01-24 22:03:29
813,1455,Account Access Issue,Open,2025-01-08 16:46:35
814,8899,Wrong Item Received,Resolved,2025-01-14 07:23:37
815,1225,Technical Issue,Pending,2025-01-12 19:37:48
816,5598,General Inquiry,Resolved,2025-01-20 02:52:52
817,9285,General Inquiry,Resolved,2025-01-19 17:28:37
818,9597,Technical Issue,Pending,2025-01-01 19:03:07
819,7588,Technical Issue,Pending,2025-01-17 20:01:27
820,4682,Account Access Issue,Open,2025-01-03 09:56:39
821,8424,Order Not Delivered,Open,2025-01-24 16:28:24
822,6926,Wrong Item Received,Pending,2025-01-16 18:24:57
823,9566,Technical Issue,Open,2025-01-20 17:48:17
824,1756,Account Access Issue,Pending,2025-01-21 23:24:43
825,9378,Technical Issue,Pending,2025-01-13 18:49:09
826,8732,Wrong Item Received,Closed,2025-01-17 12:16:32
827,5056,Payment Issue,Pending,2025-01-21 08:37:51
828,3680,Refund Request,Closed,2025-01-12 04:14:14
829,9780,Account Access Issue,Pending,2025-01-10 01:58:43
830,6501,Wrong Item Received,Closed,2025-01-15 04:26:58
831,1950,Wrong Item Received,Pending,2025-01-02 17:53:26
832,3072,Wrong Item Received,Closed,2025-01-07 03:58:10
833,2557,Account Access Issue,Pending,2025-01-17 01:05:03
834,2984,Payment Issue,Open,2025-01-23 07:40:34
835,4322,General Inquiry,Open,2025-01-27 07:56:30
836,7821,Damaged Product,Open,2025-01-13 04:19:30
837,6343,Refund Request,Open,2025-01-06 13:24:50
838,2160,Damaged Product,Open,2025-01-18 08:10:33
839,5399,Account Access Issue,Pending,2025-01-19 02:47:30
840,6805,Damaged Product,Pending,2025-01-01 23:08:38
841,7521,Technical Issue,Pending,2025-01-27 10:07:02
842,4716,Payment Issue,Open,2025-01-04 11:24:30
