order_id,user_id,total_amount,order_status,order_date
512,5163,261.62,Shipped,2025-01-22 16:29:25
513,3318,316.86,Pending,2025-01-18 16:14:39
514,317,1221.86,Pending,2025-01-24 23:52:06
515,207,579.92,Delivered,2025-01-16 03:57:10
516,5920,640.83,Pending,2025-01-04 03:31:51
517,8446,70.5,Delivered,2025-01-17 22:11:33
518,4641,166.93,Shipped,2025-01-12 15:26:10
519,650,1161.2,Cancelled,2025-01-09 01:26:30
520,3952,450.01,Cancelled,2025-01-05 06:17:13
521,4377,1240.39,Delivered,2025-01-24 23:17:20
522,5018,469.08,Cancelled,2025-01-12 20:48:52
523,9460,1486.46,Pending,2025-01-05 07:31:43
524,1118,959.72,Pending,2025-01-16 11:44:29
525,9340,266.21,Pending,2025-01-13 13:16:32
526,5975,1178.82,Pending,2025-01-06 23:28:48
527,4220,83.62,Pending,2025-01-04 09:02:14
528,53,1195.38,Cancelled,2025-01-24 20:52:34
529,1894,466.11,Delivered,2025-01-04 18:55:11
530,7393,1115.41,Pending,2025-01-14 08:11:05
531,7553,732.7,Cancelled,2025-01-09 02:23:47
532,4802,856.64,Delivered,2025-01-23 22:17:10
533,5874,967.17,Cancelled,2025-01-10 20:32:55
534,327,350.62,Pending,2025-01-27 15:50:55
535,3138,654.43,Cancelled,2025-01-16 07:23:59
536,5177,977.1,Delivered,2025-01-17 15:42:17
537,4477,893.49,Shipped,2025-01-16 01:16:36
538,4168,274.55,Cancelled,2025-01-19 16:34:08
539,2053,784.91,Cancelled,2025-01-01 02:48:32
540,5144,294.76,Shipped,2025-01-26 05:20:41
541,3663,819.0,Pending,2025-01-27 10:23:25
542,868,811.42,Pending,2025-01-23 07:52:39
543,5192,349.79,Shipped,2025-01-19 23:58:26
544,8518,913.71,Shipped,2025-01-14 00:11:15
545,1533,462.1,Delivered,2025-01-04 02:49:46
546,3119,777.15,Cancelled,2025-01-01 01:47:07
547,5325,430.27,Cancelled,2025-01-16 18:03:18
548,6036,1336.5,Cancelled,2025-01-25 10:11:57
549,1813,487.08,Delivered,2025-01-11 16:38:01
550,2948,888.05,Pending,2025-01-11 09:48:39
551,6786,640.54,Delivered,2025-01-04 10:24:31
552,4519,981.32,Delivered,2025-01-21 19:29:44
553,116,439.24,Delivered,2025-01-10 01:50:49
554,422,706.08,Cancelled,2025-01-18 07:57:50
555,9186,1490.79,Delivered,2025-01-26 16:03:43
556,9784,179.51,Cancelled,2025-01-11 12:06:38
557,3312,824.82,Delivered,2025-01-22 12:31:45
558,9108,1154.63,Shipped,2025-01-19 15:13:00
559,7304,1255.78,Pending,2025-01-25 15:00:11
560,5752,591.71,Delivered,2025-01-15 22:23:41
561,5273,839.63,Cancelled,2025-01-13 02:36:15
562,8970,1257.7,Delivered,2025-01-05 03:19:37
563,6525,504.27,Shipped,2025-01-06 16:28:02
564,8884,324.38,Shipped,2025-01-08 02:25:22
565,997,1494.66,Delivered,2025-01-25 15:27:25
566,6433,391.83,Shipped,2025-01-04 21:29:41
567,6651,1046.68,Shipped,2025-01-23 02:19:34
568,6957,1100.55,Cancelled,2025-01-15 07:26:42
569,4520,1357.34,Cancelled,2025-01-17 08:35:11
570,3222,376.44,Cancelled,2025-01-06 15:13:08
571,494,928.4,Delivered,2025-01-29 09:50:41
572,6939,676.95,Delivered,2025-01-14 10:43:20
573,7367,207.59,Delivered,2025-01-20 00:26:35
574,3181,1342.22,Delivered,2025-01-02 02:50:42
575,8462,338.28,Cancelled,2025-01-01 16:53:32
576,7953,490.99,Cancelled,2025-01-25 06:11:14
577,5141,672.92,Shipped,2025-01-01 00:39:40
578,660,823.18,Cancelled,2025-01-02 06:41:15
579,2437,424.83,Delivered,2025-01-22 13:29:56
580,7809,321.14,Shipped,2025-01-07 03:36:26
581,8949,1010.2,Delivered,2025-01-20 20:43:19
582,7200,1247.54,Shipped,2025-01-14 06:52:38
583,3161,139.6,Pending,2025-01-01 00:42:59
584,6379,142.29,Pending,2025-01-26 00:00:55
585,2680,1068.3,Pending,2025-01-25 07:15:16
586,1559,1460.12,Shipped,2025-01-29 14:52:52
587,9008,1102.76,Delivered,2025-01-26 00:20:49
588,4846,856.83,Shipped,2025-01-03 11:41:30
589,8354,50.79,Shipped,2025-01-04 13:47:23
590,1162,299.24,Cancelled,2025-01-16 11:57:51
591,7350,1320.92,Pending,2025-01-29 03:59:33
592,7508,766.2,Shipped,2025-01-15 07:13:11
593,4213,232.61,Pending,2025-01-27 14:48:11
594,5453,312.89,Delivered,2025-01-02 19:12:10
595,5206,827.5,Delivered,2025-01-06 00:45:51
596,8645,810.92,Pending,2025-01-24 12:44:01
597,4766,1114.88,Delivered,2025-01-03 17:15:29
598,9168,749.0,Cancelled,2025-01-28 20:51:10
599,9637,83.98,Pending,2025-01-05 00:17:04
600,1948,461.72,Cancelled,2025-01-22 19:50:35
601,1347,657.25,Shipped,2025-01-11 06:41:30
602,6871,43.48,Cancelled,2025-01-24 20:52:43
603,6208,254.06,Shipped,2025-01-27 08:31:30
604,1718,913.28,Cancelled,2025-01-18 00:19:06
605,7924,1365.98,Cancelled,2025-01-24 19:38:11
606,3946,828.53,Shipped,2025-01-19 06:02:59
607,4513,1273.88,Cancelled,2025-01-12 06:49:59
608,8075,747.21,Delivered,2025-01-21 20:35:35
609,4776,734.22,Cancelled,2025-01-12 22:33:43
610,2920,1025.91,Pending,2025-01-11 10:57:10
611,3041,922.98,Delivered,2025-01-22 21:14:12
612,1208,1484.16,Pending,2025-01-10 12:18:45
613,9504,1371.5,Shipped,2025-01-07 02:46:59
614,9865,1104.83,Pending,2025-01-15 09:58:15
615,1152,394.05,Delivered,2025-01-02 08:56:39
616,4728,736.07,Pending,2025-01-16 11:45:57
617,3223,917.07,Cancelled,2025-01-29 16:16:12
618,1608,1241.58,Shipped,2025-01-08 02:39:28
619,5877,679.03,Cancelled,2025-01-20 12:20:48
620,18,1136.51,Cancelled,2025-01-16 21:31:32
621,9351,364.87,Cancelled,2025-01-06 11:13:14
622,7205,589.22,Pending,2025-01-25 18:33:17
623,755,1101.63,Pending,2025-01-19 23:11:48
624,7889,88.41,Pending,2025-01-04 23:50:52
625,1767,983.47,Cancelled,2025-01-25 15:32:47
626,735,1431.1,Cancelled,2025-01-12 01:11:26
627,2520,1488.06,Cancelled,2025-01-08 17:46:42
628,647,182.33,Cancelled,2025-01-07 20:34:20
629,2560,537.73,Delivered,2025-01-16 11:49:36
630,3556,653.28,Pending,2025-01-20 21:10:11
631,4662,1389.93,Shipped,2025-01-18 11:41:56
632,9949,1464.55,Delivered,2025-01-28 11:37:38
633,2925,57.32,Pending,2025-01-10 03:03:08
634,5967,934.32,Shipped,2025-01-17 08:15:44
635,666,54.2,Delivered,2025-01-18 01:55:15
636,6598,935.73,Shipped,2025-01-09 11:15:02
637,1355,179.47,Shipped,2025-01-04 09:06:33
638,8993,470.85,Pending,2025-01-08 14:34:56
639,3734,503.18,Shipped,2025-01-23 10:29:55
640,293,1375.17,Cancelled,2025-01-05 20:05:54
641,3782,1201.25,Pending,2025-01-26 15:36:42
642,8354,1128.55,Delivered,2025-01-13 10:12:58
643,6789,907.52,Delivered,2025-01-01 04:06:44
644,2848,188.5,Shipped,2025-01-05 18:23:17
645,8990,451.38,Pending,2025-01-05 13:32:49
646,9528,674.31,Cancelled,2025-01-05 03:41:22
647,9177,1046.63,Shipped,2025-01-30 02:08:33
648,1948,731.02,Pending,2025-01-01 01:19:50
649,9197,1488.27,Shipped,2025-01-07 00:57:45
650,9992,897.01,Pending,2025-01-01 12:46:49
651,9902,583.32,Delivered,2025-01-20 20:56:39
652,3791,374.18,Pending,2025-01-22 03:40:56
653,2612,152.14,Shipped,2025-01-23 07:18:00
654,8919,755.01,Shipped,2025-01-12 05:05:59
655,4206,96.24,Pending,2025-01-12 17:24:31
656,700,860.58,Shipped,2025-01-11 20:18:33
657,901,196.49,Delivered,2025-01-29 14:51:51
658,7587,106.92,Delivered,2025-01-22 07:47:59
659,8396,720.99,Cancelled,2025-01-11 11:06:19
660,2274,578.31,Shipped,2025-01-09 14:45:28
661,6792,960.27,Delivered,2025-01-08 22:35:24
662,9938,415.2,Delivered,2025-01-26 23:59:32
663,3409,711.36,Cancelled,2025-01-28 14:53:49
664,1224,73.72,Shipped,2025-01-16 03:46:23
665,3551,450.98,Pending,2025-01-13 14:16:49
666,2793,898.42,Cancelled,2025-01-03 19:10:01
667,4232,1372.44,Delivered,2025-01-14 22:41:31
668,1714,814.83,Delivered,2025-01-17 13:20:19
669,9658,69.67,Pending,2025-01-28 04:43:53
670,1598,24.19,Pending,2025-01-16 00:44:06
671,974,486.31,Cancelled,2025-01-12 17:28:24
672,848,945.22,Cancelled,2025-01-25 15:59:27
673,2905,1258.1,Delivered,2025-01-20 23:14:12
674,2101,213.97,Pending,2025-01-24 11:37:00
675,5654,908.96,Delivered,2025-01-07 16:52:45
676,9628,415.82,Cancelled,2025-01-03 18:25:30
677,1594,485.35,Delivered,2025-01-07 13:13:21
678,6820,1256.51,Cancelled,2025-01-26 04:46:51
679,3680,665.19,Pending,2025-01-17 12:33:54
680,3461,140.72,Pending,2025-01-17 02:33:39
681,4261,1387.26,Pending,2025-01-29 00:31:32
682,5509,153.5,Cancelled,2025-01-05 04:18:32
683,3457,539.95,Shipped,2025-01-20 09:46:52
684,4891,365.76,Shipped,2025-01-14 01:03:58
685,3001,318.79,Cancelled,2025-01-11 05:21:28
686,1807,941.64,Shipped,2025-01-01 20:17:50
687,312,747.99,Shipped,2025-01-13 14:37:57
688,6127,507.83,Cancelled,2025-01-21 00:26:16
689,6049,1167.46,Shipped,2025-01-15 23:22:00
690,8875,170.78,Delivered,2025-01-01 13:21:07
691,9840,788.28,Cancelled,2025-01-16 07:08:11
692,1779,716.97,Shipped,2025-01-15 03:40:02
693,1161,329.67,Cancelled,2025-01-19 23:09:52
694,8719,1234.44,Pending,2025-01-17 04:19:08
695,3832,1033.73,Pending,2025-01-28 20:24:14
696,2005,1489.94,Delivered,2025-01-01 02:40:40
697,714,1461.72,Delivered,2025-01-18 10:08:35
698,3727,1489.42,Pending,2025-01-04 04:53:23
699,883,845.73,Shipped,2025-01-18 09:39:44
700,5847,1457.34,Delivered,2025-01-18 11:35:24
701,2443,1072.5,Cancelled,2025-01-21 03:26:46
702,7413,204.9,Shipped,2025-01-11 12:24:01
703,336,205.42,Pending,2025-01-08 09:18:31
704,3317,1458.06,Shipped,2025-01-08 15:10:45
705,4136,156.93,Cancelled,2025-01-24 18:48:52
706,4190,1269.36,Shipped,2025-01-10 16:37:52
707,1146,453.33,Cancelled,2025-01-02 11:16:44
708,8764,479.35,Pending,2025-01-10 07:38:09
709,4485,367.18,Cancelled,2025-01-15 03:50:58
710,5018,207.84,Delivered,2025-01-13 11:34:55
711,929,1213.12,Delivered,2025-01-13 14:29:08
712,4924,826.93,Cancelled,2025-01-25 11:18:33
713,3446,1190.15,Pending,2025-01-27 01:26:58
714,8361,1018.57,Shipped,2025-01-22 10:20:35
715,120,98.69,Cancelled,2025-01-30 00:09:05
716,8138,607.53,Cancelled,2025-01-17 21:42:01
717,5813,297.1,Shipped,2025-01-09 22:06:30
718,5884,532.56,Pending,2025-01-20 16:10:43
719,4477,621.54,Cancelled,2025-01-21 22:02:48
720,589,251.55,Shipped,2025-01-10 01:53:58
721,5449,1475.51,Shipped,2025-01-28 17:49:25
722,5931,714.87,Delivered,2025-01-05 03:08:27
723,5215,1218.71,Cancelled,2025-01-13 07:16:33
724,9122,278.39,Shipped,2025-01-04 21:59:54
725,6150,1044.64,Delivered,2025-01-20 17:52:19
726,4988,1207.01,Pending,2025-01-24 13:19:15
727,4347,1455.15,Delivered,2025-01-12 18:56:15
728,5184,61.5,Cancelled,2025-01-06 18:32:39
729,2357,1373.36,Delivered,2025-01-07 02:33:16
730,6566,1223.63,Pending,2025-01-22 01:58:16
731,4676,527.93,Cancelled,2025-01-01 11:07:18
732,6415,1336.05,Cancelled,2025-01-13 13:23:33
733,5983,638.14,Cancelled,2025-01-04 05:29:19
734,398,1458.81,Shipped,2025-01-29 07:32:31
735,7781,1379.28,Shipped,2025-01-08 02:56:34
736,2697,1463.49,Shipped,2025-01-23 23:05:42
737,3389,1358.07,Pending,2025-01-04 15:50:45
738,1493,221.93,Cancelled,2025-01-26 22:26:06
739,4091,1386.42,Cancelled,2025-01-20 10:05:29
740,4467,1312.26,Shipped,2025-01-18 17:07:55
741,1768,1350.21,Cancelled,2025-01-02 19:49:27
742,1610,1050.41,Pending,2025-01-15 12:16:15
743,7130,501.32,Delivered,2025-01-09 07:56:30
744,2494,479.1,Pending,2025-01-15 11:09:50
745,9211,475.64,Cancelled,2025-01-23 20:45:15
746,8435,1436.76,Cancelled,2025-01-08 17:38:59
747,4882,1343.92,Shipped,2025-01-24 17:50:45
748,4491,1046.35,Delivered,2025-01-18 21:18:26
749,8816,37.39,Cancelled,2025-01-19 08:23:17
750,3606,1231.48,Delivered,2025-01-19 16:33:46
751,6083,383.01,Pending,2025-01-29 00:27:05
752,8010,917.6,Delivered,2025-01-22 01:03:15
753,5505,1177.45,Delivered,2025-01-17 14:30:22
754,3605,996.65,Delivered,2025-01-07 11:10:45
755,1080,246.09,Delivered,2025-01-01 14:09:16
756,4904,757.67,Pending,2025-01-03 13:28:47
757,9067,1030.69,Cancelled,2025-01-13 21:02:44
758,74,1065.59,Cancelled,2025-01-12 13:26:50
759,8609,938.67,Delivered,2025-01-23 19:42:44
760,1607,203.21,Shipped,2025-01-07 04:05:05
761,831,483.7,Pending,2025-01-22 23:33:07
762,2623,1445.67,Delivered,2025-01-16 17:28:19
763,6575,239.59,Delivered,2025-01-15 11:41:54
764,2122,531.32,Shipped,2025-01-20 13:08:15
765,3831,1273.53,Shipped,2025-01-02 04:42:40
766,3772,1317.16,Delivered,2025-01-19 03:32:44
767,3407,1481.11,Delivered,2025-01-24 21:57:42
768,2323,1306.19,Shipped,2025-01-01 17:04:14
769,6691,744.73,Cancelled,2025-01-29 06:22:17
770,1357,555.38,Delivered,2025-01-06 05:37:15
771,9721,674.2,Shipped,2025-01-16 09:05:13
772,3990,502.92,Shipped,2025-01-16 21:30:44
773,334,681.04,Pending,2025-01-22 12:08:41
774,147,536.74,Shipped,2025-01-20 04:38:34
775,2160,276.56,Cancelled,2025-01-23 19:58:05
776,699,221.95,Delivered,2025-01-22 13:48:13
777,7302,714.83,Delivered,2025-01-12 18:36:29
778,144,1118.48,Cancelled,2025-01-06 09:57:45
779,6356,1303.51,Delivered,2025-01-09 09:53:03
780,4808,65.99,Cancelled,2025-01-03 00:44:54
781,7302,924.5,Pending,2025-01-06 06:54:50
782,3395,501.47,Cancelled,2025-01-28 04:26:20
783,9899,75.33,Cancelled,2025-01-04 05:13:02
784,5219,1387.23,Shipped,2025-01-13 17:24:54
785,8666,1119.48,Pending,2025-01-16 03:48:15
786,586,445.2,Delivered,2025-01-05 21:59:03
787,384,52.63,Cancelled,2025-01-23 19:19:33
788,8916,254.2,Pending,2025-01-17 01:56:41
789,1620,22.27,Pending,2025-01-10 14:01:31
790,7780,917.61,Shipped,2025-01-14 07:44:34
791,4330,630.07,Pending,2025-01-15 07:48:45
792,5000,1315.42,Shipped,2025-01-20 20:38:26
793,1160,318.4,Cancelled,2025-01-04 08:23:09
794,1484,247.47,Shipped,2025-01-25 05:58:36
795,7641,655.79,Cancelled,2025-01-03 01:15:24
796,682,727.52,Pending,2025-01-16 03:11:09
797,7647,966.99,Shipped,2025-01-02 04:47:54
798,2569,304.03,Pending,2025-01-01 23:38:11
799,3951,1062.2,Delivered,2025-01-03 13:27:45
800,387,1313.63,Delivered,2025-01-07 22:58:35
801,8880,1418.62,Delivered,2025-01-21 14:43:40
802,9769,645.85,Shipped,2025-01-16 16:35:56
803,4834,601.8,Shipped,2025-01-13 17:06:20
804,6602,52.37,Delivered,2025-01-13 00:29:46
805,6646,398.47,Cancelled,2025-01-04 21:20:16
806,7158,1021.59,Cancelled,2025-01-10 21:41:11
807,2562,1324.84,Shipped,2025-01-09 13:12:50
808,8412,325.21,Cancelled,2025-01-07 10:14:18
809,1192,1463.48,Delivered,2025-01-06 05:37:23
810,9623,936.19,Delivered,2025-01-01 03:28:22
811,9732,1023.61,Cancelled,2025-01-05 16:12:21
812,7557,290.43,Pending,2025-01-29 07:11:06
813,8379,738.28,Shipped,2025-01-09 13:39:04
814,8502,442.02,Cancelled,2025-01-03 05:45:28
815,3097,546.49,Delivered,2025-01-17 06:30:10
816,5667,134.65,Cancelled,2025-01-22 12:21:43
817,8356,1276.27,Cancelled,2025-01-04 17:45:28
818,4497,365.39,Shipped,2025-01-22 03:24:18
819,3139,991.45,Pending,2025-01-29 07:03:21
820,4514,1354.9,Cancelled,2025-01-07 08:37:37
821,1523,55.82,Shipped,2025-01-17 04:40:50
822,7693,649.75,Delivered,2025-01-15 03:29:07
823,7096,426.5,Cancelled,2025-01-05 13:48:21
824,5627,20.13,Delivered,2025-01-24 05:25:58
825,1019,1326.23,Shipped,2025-01-08 05:40:20
826,4022,370.2,Cancelled,2025-01-20 07:47:53
827,7045,693.96,Shipped,2025-01-07 00:30:25
828,257,817.78,Pending,2025-01-12 17:24:40
829,2720,750.72,Pending,2025-01-16 21:59:26
830,9830,780.14,Pending,2025-01-14 02:49:30
831,1315,708.34,Delivered,2025-01-08 02:22:06
832,9888,1387.8,Shipped,2025-01-29 20:41:01
833,3530,954.26,Cancelled,2025-01-05 10:25:36
834,350,442.86,Pending,2025-01-14 15:03:48
835,5709,750.91,Pending,2025-01-25 15:16:31
836,1983,1414.87,Pending,2025-01-24 01:41:23
837,2533,1444.22,Pending,2025-01-19 13:17:40
838,7629,60.8,Shipped,2025-01-06 12:33:05
839,1059,138.03,Delivered,2025-01-17 06:16:31
840,9858,419.87,Cancelled,2025-01-08 13:11:04
841,8683,327.61,Shipped,2025-01-10 17:20:59
842,1275,38.59,Cancelled,2025-01-25 13:52:39
843,981,842.15,Cancelled,2025-01-11 02:11:25
844,9591,1487.3,Cancelled,2025-01-05 10:49:49
845,8441,45.73,Pending,2025-01-30 00:49:30
846,4300,1043.89,Delivered,2025-01-16 08:15:34
847,4335,587.66,Delivered,2025-01-24 02:27:28
848,6672,630.12,Pending,2025-01-15 12:48:42
849,5199,1381.53,Shipped,2025-01-18 08:08:08
850,2214,1231.97,Cancelled,2025-01-02 15:54:33
851,4981,1261.81,Delivered,2025-01-25 02:57:35
852,8658,1030.01,Cancelled,2025-01-16 13:02:32
853,9169,797.72,Cancelled,2025-01-25 06:38:54
854,2164,1209.32,Shipped,2025-01-26 09:40:51
855,6988,181.58,Delivered,2025-01-05 18:05:35
856,5805,305.66,Shipped,2025-01-23 13:12:25
857,2205,1221.94,Shipped,2025-01-03 19:19:25
858,3285,165.15,Pending,2025-01-17 10:56:51
859,4587,546.26,Shipped,2025-01-20 20:58:53
860,3501,1334.56,Cancelled,2025-01-13 08:12:45
861,951,1181.26,Cancelled,2025-01-23 21:02:13
862,5022,1318.29,Shipped,2025-01-21 20:20:35
863,702,232.04,Shipped,2025-01-06 15:57:22
864,6308,53.36,Cancelled,2025-01-17 07:42:42
865,3593,1451.46,Shipped,2025-01-26 18:25:46
866,2087,78.05,Pending,2025-01-29 09:28:02
867,5698,882.24,Shipped,2025-01-09 05:49:06
868,2373,200.63,Shipped,2025-01-01 03:57:14
869,9237,782.04,Delivered,2025-01-16 02:16:50
870,6073,193.99,Pending,2025-01-25 18:31:59
871,6301,431.7,Cancelled,2025-01-19 22:53:32
872,9709,631.55,Shipped,2025-01-02 23:37:33
873,1408,864.98,Cancelled,2025-01-29 10:28:54
874,234,1192.38,Shipped,2025-01-17 05:24:33
875,3210,111.59,Delivered,2025-01-20 16:08:14
876,6042,328.64,Shipped,2025-01-03 02:02:03
877,2618,1112.56,Delivered,2025-01-29 02:54:37
878,4680,893.3,Shipped,2025-01-29 22:34:01
879,1681,1215.63,Delivered,2025-01-18 09:10:23
880,6024,1088.24,Pending,2025-01-26 16:22:17
881,4643,514.49,Cancelled,2025-01-10 04:20:16
882,4824,1162.51,Shipped,2025-01-21 19:25:42
883,7432,593.53,Delivered,2025-01-20 15:25:55
884,9416,1322.65,Delivered,2025-01-02 09:52:09
885,5468,252.61,Pending,2025-01-19 13:26:35
886,8529,135.57,Delivered,2025-01-16 09:13:55
887,1163,48.34,Pending,2025-01-29 22:13:52
888,8893,996.74,Cancelled,2025-01-16 17:35:42
889,5216,574.83,Shipped,2025-01-04 14:07:25
890,101,365.41,Delivered,2025-01-10 12:38:38
891,1881,277.62,Delivered,2025-01-12 05:28:48
892,2681,1148.42,Shipped,2025-01-29 13:37:46
893,323,720.46,Delivered,2025-01-18 00:03:45
894,8599,426.49,Cancelled,2025-01-13 14:35:10
895,3376,513.49,Shipped,2025-01-04 00:28:01
896,8432,407.78,Shipped,2025-01-18 19:46:46
897,9447,197.33,Delivered,2025-01-14 21:26:59
898,2804,107.65,Shipped,2025-01-06 21:21:57
899,1606,281.52,Pending,2025-01-07 22:16:13
900,1119,1483.82,Delivered,2025-01-09 05:13:24
901,6725,412.06,Shipped,2025-01-03 23:13:39
902,3199,225.27,Delivered,2025-01-25 15:17:17
903,4383,1075.02,Cancelled,2025-01-07 00:55:12
904,8105,1495.78,Pending,2025-01-07 18:15:10
905,255,338.16,Delivered,2025-01-22 09:27:57
906,1937,555.51,Pending,2025-01-04 13:12:14
907,6534,1017.43,Pending,2025-01-17 11:22:45
908,5975,856.35,Cancelled,2025-01-10 18:52:40
909,4116,657.62,Delivered,2025-01-07 23:44:38
910,1972,732.94,Cancelled,2025-01-06 07:03:07
911,8585,1338.85,Delivered,2025-01-27 22:53:34
912,3906,1478.93,Shipped,2025-01-05 11:03:14
913,8435,1042.0,Delivered,2025-01-09 07:58:02
914,4465,84.48,Pending,2025-01-11 06:55:49
915,2168,485.91,Cancelled,2025-01-08 15:22:41
916,3468,775.75,Pending,2025-01-10 12:02:45
917,6850,141.66,Shipped,2025-01-02 16:26:04
918,3491,552.13,Cancelled,2025-01-10 17:30:07
919,1551,1380.18,Cancelled,2025-01-25 15:26:41
920,7772,512.25,Shipped,2025-01-28 16:04:32
921,6664,981.46,Shipped,2025-01-14 11:53:18
922,1442,1336.7,Delivered,2025-01-18 02:34:21
923,9307,679.25,Pending,2025-01-27 08:50:59
924,7795,141.61,Shipped,2025-01-21 04:37:11
925,3563,104.37,Delivered,2025-01-16 17:16:22
926,174,455.6,Delivered,2025-01-08 08:44:57
927,1828,1227.91,Cancelled,2025-01-19 16:25:58
928,4994,690.84,Delivered,2025-01-12 21:44:35
929,1152,814.68,Cancelled,2025-01-30 00:10:23
930,1542,515.63,Delivered,2025-01-17 11:06:56
931,1565,856.08,Cancelled,2025-01-20 03:31:12
932,743,224.49,Cancelled,2025-01-29 01:28:17
933,4828,538.52,Cancelled,2025-01-20 01:43:28
934,9745,1031.64,Shipped,2025-01-19 00:11:03
935,8232,1452.76,Cancelled,2025-01-09 19:36:36
936,9382,555.3,Cancelled,2025-01-11 07:47:57
937,116,310.07,Shipped,2025-01-19 10:43:00
938,5410,853.98,Delivered,2025-01-19 01:22:21
939,6748,824.72,Pending,2025-01-28 17:18:45
940,7748,863.65,Cancelled,2025-01-21 05:54:24
941,9881,1189.72,Pending,2025-01-04 05:12:00
942,8985,984.2,Cancelled,2025-01-01 01:35:00
943,5501,583.85,Pending,2025-01-28 15:39:23
944,8264,911.16,Shipped,2025-01-24 00:26:31
945,6735,1237.35,Cancelled,2025-01-06 11:21:18
946,4252,1161.27,Delivered,2025-01-22 10:33:24
947,9921,203.35,Shipped,2025-01-19 01:20:00
948,972,506.62,Cancelled,2025-01-02 06:54:43
949,8162,125.39,Cancelled,2025-01-21 09:34:42
950,6397,666.58,Shipped,2025-01-24 12:43:16
951,1939,501.08,Pending,2025-01-10 07:50:30
952,8802,549.27,Shipped,2025-01-17 21:24:05
953,5060,1246.78,Shipped,2025-01-02 04:15:36
954,858,415.46,Cancelled,2025-01-22 20:37:50
955,4433,706.42,Shipped,2025-01-13 00:51:09
956,3047,609.16,Shipped,2025-01-12 13:22:59
957,1626,1300.84,Delivered,2025-01-18 04:43:49
958,1511,1281.56,Cancelled,2025-01-10 03:13:26
959,6843,1379.02,Cancelled,2025-01-09 01:55:26
960,3439,815.45,Cancelled,2025-01-06 20:23:48
961,3569,588.91,Delivered,2025-01-14 11:48:06
962,4482,1297.59,Shipped,2025-01-11 23:57:53
963,963,706.31,Delivered,2025-01-19 16:43:19
964,2009,707.06,Shipped,2025-01-06 14:06:50
965,7064,1267.7,Cancelled,2025-01-17 13:59:23
966,6531,548.45,Shipped,2025-01-22 22:59:12
967,4065,1322.61,Delivered,2025-01-10 08:42:28
968,3541,416.94,Shipped,2025-01-25 13:52:10
969,1577,1284.94,Pending,2025-01-12 05:35:55
970,3765,283.18,Pending,2025-01-23 18:34:47
971,9810,929.31,Cancelled,2025-01-12 20:12:22
972,3420,1241.02,Cancelled,2025-01-23 19:05:21
973,3609,231.12,Pending,2025-01-22 00:16:03
974,7777,942.41,Pending,2025-01-20 18:16:18
975,3177,105.6,Shipped,2025-01-29 05:56:54
976,6589,1049.16,Cancelled,2025-01-21 04:06:41
977,1245,446.79,Pending,2025-01-21 23:55:06
978,8116,327.54,Pending,2025-01-05 04:34:46
979,9440,1162.81,Delivered,2025-01-12 19:36:41
980,8951,275.77,Shipped,2025-01-10 16:33:11
981,4798,1359.98,Delivered,2025-01-26 04:19:42
982,4293,37.32,Pending,2025-01-21 11:43:54
983,8731,651.17,Cancelled,2025-01-13 06:27:08
984,9520,157.59,Pending,2025-01-23 17:59:03
985,9891,639.65,Shipped,2025-01-20 03:47:35
986,8242,368.99,Pending,2025-01-28 07:32:02
987,3323,686.25,Delivered,2025-01-24 07:34:23
988,6090,321.33,Cancelled,2025-01-15 07:34:17
989,8886,1450.56,Shipped,2025-01-08 17:32:39
990,8019,671.59,Shipped,2025-01-14 04:36:18
991,5050,314.51,Pending,2025-01-05 17:27:23
992,4402,1201.36,Pending,2025-01-04 18:23:11
993,8628,825.64,Cancelled,2025-01-24 21:08:30
994,5572,388.49,Cancelled,2025-01-15 08:13:59
995,3296,743.64,Shipped,2025-01-23 00:35:14
996,1979,1379.6,Cancelled,2025-01-02 06:49:15
997,2274,1271.42,Pending,2025-01-14 12:33:58
998,4392,1242.14,Cancelled,2025-01-10 05:37:43
999,1034,21.08,Pending,2025-01-23 18:42:12
