payment_id,order_id,user_id,payment_status,payment_method,payment_date
439,21770,6950,Pending,PayPal,2025-01-21 01:13:05
440,1398,5173,Failed,PayPal,2025-01-29 17:43:47
441,29631,1900,Failed,Cryptocurrency,2025-01-09 17:26:17
442,22629,2672,Failed,Credit Card,2025-01-15 15:44:23
443,602,6529,Pending,Credit Card,2025-01-16 16:28:30
444,20002,6297,Failed,Credit Card,2025-01-02 14:17:52
445,8325,8943,Failed,Bank Transfer,2025-01-24 03:53:23
446,9267,6777,Completed,PayPal,2025-01-29 11:19:50
447,20525,4738,Completed,Bank Transfer,2025-01-28 17:26:42
448,25030,8210,Failed,Bank Transfer,2025-01-09 17:42:37
449,11925,3080,Failed,Bank Transfer,2025-01-25 03:26:06
450,25661,1225,Completed,Cryptocurrency,2025-01-17 12:59:19
451,8781,2426,Failed,Cryptocurrency,2025-01-02 16:18:44
452,17767,1230,Pending,PayPal,2025-01-17 21:12:01
453,25928,4681,Failed,PayPal,2025-01-17 10:01:04
454,27533,8519,Completed,Credit Card,2025-01-10 15:19:46
455,14649,1252,Pending,Credit Card,2025-01-07 08:13:27
456,20461,5668,Pending,Cryptocurrency,2025-01-02 03:48:18
457,16617,2431,Pending,Bank Transfer,2025-01-10 01:04:09
458,10702,7923,Failed,Bank Transfer,2025-01-22 23:01:52
459,20445,7522,Completed,Bank Transfer,2025-01-29 20:04:40
460,29188,9544,Completed,PayPal,2025-01-08 00:06:34
461,23372,4535,Pending,PayPal,2025-01-03 11:52:19
462,12055,6092,Pending,Credit Card,2025-01-04 04:27:51
463,17505,3015,Pending,PayPal,2025-01-06 09:02:03
464,18670,2809,Failed,Bank Transfer,2025-01-19 02:08:21
465,10031,9176,Pending,Bank Transfer,2025-01-15 01:44:11
466,22619,3822,Pending,PayPal,2025-01-19 14:21:22
467,1537,9634,Pending,Cryptocurrency,2025-01-15 14:41:57
468,21152,3044,Completed,PayPal,2025-01-28 08:57:31
469,18482,6564,Completed,Cryptocurrency,2025-01-10 03:19:08
470,25484,3228,Failed,Bank Transfer,2025-01-27 11:04:03
471,13026,675,Pending,Bank Transfer,2025-01-24 00:49:18
472,3538,6763,Completed,PayPal,2025-01-22 07:37:24
473,23247,3855,Failed,Credit Card,2025-01-10 11:19:58
474,16180,8305,Completed,PayPal,2025-01-07 19:10:07
475,13831,4986,Failed,Cryptocurrency,2025-01-17 13:44:49
476,26705,2050,Failed,Bank Transfer,2025-01-22 23:18:53
477,26989,1433,Failed,Credit Card,2025-01-08 16:45:24
478,24870,8618,Completed,Cryptocurrency,2025-01-06 16:11:55
479,38,134,Failed,Credit Card,2025-01-19 20:15:10
480,18188,2627,Completed,Cryptocurrency,2025-01-25 13:46:40
481,28636,6300,Failed,Bank Transfer,2025-01-03 15:02:04
482,6908,4280,Failed,Cryptocurrency,2025-01-04 03:39:07
483,8890,3490,Completed,Credit Card,2025-01-17 11:59:08
484,4120,7257,Completed,PayPal,2025-01-21 16:30:26
485,16471,9274,Pending,PayPal,2025-01-19 00:20:01
486,10391,3064,Completed,Bank Transfer,2025-01-30 01:32:10
487,4228,4415,Failed,Cryptocurrency,2025-01-17 10:42:17
488,15196,7820,Pending,Credit Card,2025-01-05 13:29:25
489,17914,3970,Pending,Bank Transfer,2025-01-29 07:46:21
490,28982,7873,Failed,Credit Card,2025-01-02 09:33:20
491,17493,3958,Pending,Bank Transfer,2025-01-21 19:00:55
492,6926,3117,Completed,Credit Card,2025-01-14 18:41:58
493,1210,4318,Completed,Bank Transfer,2025-01-17 06:32:59
494,14636,1347,Completed,Cryptocurrency,2025-01-18 17:55:54
495,23807,6676,Failed,Bank Transfer,2025-01-14 23:46:40
496,13502,7599,Completed,Credit Card,2025-01-21 03:46:27
497,22221,9327,Failed,Credit Card,2025-01-04 17:21:00
498,1629,1258,Failed,Bank Transfer,2025-01-11 07:00:52
499,7772,2534,Failed,Credit Card,2025-01-12 06:51:41
500,29487,8154,Failed,Bank Transfer,2025-01-28 12:40:37
501,13955,3890,Completed,Bank Transfer,2025-01-21 07:28:46
502,4727,4362,Completed,PayPal,2025-01-11 01:01:39
503,5474,750,Completed,Cryptocurrency,2025-01-07 16:19:17
504,26631,1641,Pending,Bank Transfer,2025-01-12 14:05:39
505,11110,573,Completed,PayPal,2025-01-18 12:33:37
506,28352,2281,Pending,Bank Transfer,2025-01-03 09:07:24
507,10162,8618,Failed,PayPal,2025-01-28 12:39:56
508,28313,1348,Failed,Bank Transfer,2025-01-05 23:06:57
509,24769,6820,Pending,Bank Transfer,2025-01-10 16:50:56
510,18965,4398,Failed,Credit Card,2025-01-28 16:55:51
511,18595,6614,Completed,Credit Card,2025-01-26 11:29:37
512,21297,9915,Completed,Credit Card,2025-01-06 23:54:56
513,6618,2870,Failed,Cryptocurrency,2025-01-05 14:23:10
514,2673,204,Failed,Cryptocurrency,2025-01-21 01:29:17
515,8441,2686,Completed,Cryptocurrency,2025-01-14 21:07:55
516,9898,7665,Completed,PayPal,2025-01-24 08:57:02
517,5532,8925,Pending,Credit Card,2025-01-06 22:35:37
518,26320,5660,Pending,PayPal,2025-01-28 19:20:12
519,20986,7807,Failed,PayPal,2025-01-24 23:47:11
520,18125,6038,Failed,Cryptocurrency,2025-01-27 07:57:54
521,22525,4804,Pending,Cryptocurrency,2025-01-11 12:58:47
522,27298,9846,Failed,Cryptocurrency,2025-01-01 12:05:43
523,6575,4236,Pending,Credit Card,2025-01-08 15:29:56
524,23359,8645,Failed,Cryptocurrency,2025-01-13 04:48:25
525,5619,8602,Failed,Credit Card,2025-01-23 04:08:03
526,1895,1011,Failed,Bank Transfer,2025-01-30 00:25:19
527,9981,8896,Completed,Bank Transfer,2025-01-13 16:59:58
528,8560,3305,Pending,Cryptocurrency,2025-01-23 04:24:08
529,18969,5103,Failed,Cryptocurrency,2025-01-01 18:33:46
530,13977,5199,Failed,Bank Transfer,2025-01-27 21:13:25
531,29284,9810,Pending,Cryptocurrency,2025-01-21 01:32:39
532,450,9842,Failed,PayPal,2025-01-13 12:41:34
533,16842,512,Pending,PayPal,2025-01-24 16:34:16
534,16740,5640,Pending,Credit Card,2025-01-02 03:42:07
535,22451,9353,Completed,PayPal,2025-01-10 05:32:47
536,9438,3232,Failed,Bank Transfer,2025-01-15 05:32:28
537,23013,8274,Failed,Bank Transfer,2025-01-19 19:20:44
538,29270,8026,Failed,PayPal,2025-01-23 03:22:31
539,8972,1908,Completed,Cryptocurrency,2025-01-07 20:11:10
540,24719,783,Completed,PayPal,2025-01-27 07:31:30
541,11786,2249,Completed,Credit Card,2025-01-20 10:54:50
542,12722,9342,Pending,Bank Transfer,2025-01-24 23:59:58
543,13609,3284,Pending,Bank Transfer,2025-01-10 04:09:41
544,20848,5318,Failed,PayPal,2025-01-12 17:43:03
545,13334,5268,Completed,Bank Transfer,2025-01-03 03:54:11
546,26660,6725,Completed,Bank Transfer,2025-01-27 07:37:03
547,19426,9860,Failed,Cryptocurrency,2025-01-21 20:31:32
548,15149,4893,Pending,Cryptocurrency,2025-01-04 14:48:15
549,19277,4872,Completed,PayPal,2025-01-03 01:06:43
550,15322,1640,Pending,Credit Card,2025-01-12 14:26:02
551,12820,2603,Failed,Bank Transfer,2025-01-11 21:09:58
552,17277,9205,Completed,Bank Transfer,2025-01-22 07:58:25
553,15614,4917,Failed,Cryptocurrency,2025-01-03 10:44:12
554,18759,4601,Completed,Cryptocurrency,2025-01-09 14:20:25
555,22556,9101,Completed,PayPal,2025-01-15 20:04:05
556,25893,3545,Failed,Bank Transfer,2025-01-06 01:30:24
557,5980,3814,Completed,Bank Transfer,2025-01-05 07:16:22
558,6892,785,Pending,PayPal,2025-01-11 08:53:33
559,16588,5937,Failed,Credit Card,2025-01-01 18:38:00
560,24877,3765,Completed,PayPal,2025-01-10 23:18:51
561,18530,4962,Pending,Credit Card,2025-01-26 05:56:20
562,14077,1064,Completed,Cryptocurrency,2025-01-01 11:27:12
563,18013,6507,Completed,Credit Card,2025-01-06 12:53:53
564,10537,9481,Pending,PayPal,2025-01-16 08:48:20
565,21357,2469,Completed,Credit Card,2025-01-12 18:39:15
566,17439,5034,Completed,Bank Transfer,2025-01-03 00:05:30
567,11513,7462,Pending,PayPal,2025-01-27 08:24:08
568,28100,3048,Failed,Bank Transfer,2025-01-28 08:00:49
569,8516,1673,Completed,PayPal,2025-01-12 14:31:39
570,8908,4086,Completed,Cryptocurrency,2025-01-07 12:47:05
571,27559,4731,Failed,PayPal,2025-01-19 21:01:32
572,25839,9727,Completed,Cryptocurrency,2025-01-12 11:08:01
573,6386,9886,Failed,Bank Transfer,2025-01-25 18:11:52
574,25443,3776,Completed,Cryptocurrency,2025-01-30 01:01:27
575,28292,9349,Failed,Bank Transfer,2025-01-19 05:38:30
576,17372,3,Pending,Cryptocurrency,2025-01-16 10:40:54
577,13217,3690,Pending,PayPal,2025-01-23 17:08:57
578,3851,7207,Pending,Credit Card,2025-01-14 13:17:24
579,8872,660,Pending,Cryptocurrency,2025-01-08 18:11:17
580,12582,7975,Completed,Credit Card,2025-01-21 23:32:46
581,9808,879,Failed,Credit Card,2025-01-16 08:06:35
582,5178,400,Pending,Cryptocurrency,2025-01-15 21:24:01
583,93,6754,Failed,Cryptocurrency,2025-01-23 02:47:58
584,21426,3935,Failed,PayPal,2025-01-04 07:19:42
585,3055,8063,Failed,Bank Transfer,2025-01-08 05:07:13
586,2310,977,Completed,Cryptocurrency,2025-01-13 07:50:03
587,20717,4964,Failed,PayPal,2025-01-05 01:56:15
588,13042,1912,Failed,Credit Card,2025-01-16 12:57:14
589,21870,7771,Pending,Bank Transfer,2025-01-04 03:15:05
590,12308,7258,Failed,Credit Card,2025-01-09 13:38:06
591,13334,1601,Completed,Bank Transfer,2025-01-05 21:44:43
592,11359,7728,Failed,Bank Transfer,2025-01-05 00:38:33
593,4097,72,Failed,Cryptocurrency,2025-01-04 04:22:09
594,14109,8354,Pending,PayPal,2025-01-21 12:11:15
595,6099,6460,Failed,PayPal,2025-01-25 02:18:18
596,25304,9318,Pending,PayPal,2025-01-19 05:54:20
597,5405,1246,Failed,PayPal,2025-01-14 05:20:06
598,2299,6407,Failed,Cryptocurrency,2025-01-24 10:30:03
599,9453,6938,Pending,PayPal,2025-01-06 08:43:10
600,6117,3705,Pending,Bank Transfer,2025-01-23 15:04:19
601,12826,2926,Failed,Credit Card,2025-01-04 01:31:00
602,29369,5836,Failed,Cryptocurrency,2025-01-29 13:34:17
603,986,1655,Failed,PayPal,2025-01-22 07:45:51
604,13738,9284,Completed,PayPal,2025-01-22 02:40:42
605,12960,8978,Failed,Credit Card,2025-01-27 21:17:06
606,25608,2021,Completed,Credit Card,2025-01-08 11:40:21
607,25320,4159,Pending,Cryptocurrency,2025-01-28 15:58:46
608,17544,831,Failed,PayPal,2025-01-12 08:12:25
609,21131,246,Pending,Credit Card,2025-01-24 10:12:00
610,28261,44,Pending,PayPal,2025-01-08 04:30:31
611,26727,9566,Failed,Bank Transfer,2025-01-11 19:25:33
612,229,402,Completed,Credit Card,2025-01-16 13:14:13
613,12812,4284,Completed,Credit Card,2025-01-30 00:36:04
614,21099,4851,Completed,Credit Card,2025-01-17 08:06:41
615,20506,8895,Failed,PayPal,2025-01-04 15:17:59
616,1484,4558,Pending,Bank Transfer,2025-01-09 04:08:10
617,19923,1915,Pending,Bank Transfer,2025-01-06 10:07:13
618,8445,4469,Failed,PayPal,2025-01-02 13:27:07
619,24435,2680,Failed,Bank Transfer,2025-01-27 17:54:20
620,29264,7188,Failed,PayPal,2025-01-03 06:25:03
621,14031,9180,Completed,Credit Card,2025-01-28 23:32:47
622,10732,3908,Pending,Bank Transfer,2025-01-05 04:03:29
623,23110,4382,Failed,Bank Transfer,2025-01-15 04:34:30
624,14848,505,Completed,Bank Transfer,2025-01-05 00:32:18
625,3603,7011,Pending,PayPal,2025-01-04 23:44:04
626,2756,4092,Pending,Cryptocurrency,2025-01-20 08:01:00
627,14669,6547,Failed,Credit Card,2025-01-19 02:19:58
628,8343,1037,Completed,Bank Transfer,2025-01-14 06:17:26
629,16104,5714,Failed,Bank Transfer,2025-01-03 04:28:37
630,14847,8576,Completed,Cryptocurrency,2025-01-05 13:53:37
631,6947,8772,Failed,PayPal,2025-01-26 12:18:56
632,24461,4518,Pending,Bank Transfer,2025-01-08 06:43:41
633,29825,5546,Pending,Bank Transfer,2025-01-09 07:22:24
634,24635,6870,Pending,Cryptocurrency,2025-01-14 03:41:57
635,15108,9517,Completed,Credit Card,2025-01-24 08:34:41
636,1539,6219,Completed,PayPal,2025-01-15 11:49:54
637,17414,3406,Pending,Cryptocurrency,2025-01-21 19:50:37
638,18681,5624,Completed,Bank Transfer,2025-01-12 22:37:11
639,20682,2550,Failed,PayPal,2025-01-03 19:52:21
640,184,7980,Pending,Credit Card,2025-01-13 11:34:30
641,262,8354,Completed,Bank Transfer,2025-01-10 11:00:40
642,14643,4622,Completed,Cryptocurrency,2025-01-15 01:20:08
643,21326,3549,Completed,Credit Card,2025-01-14 19:56:42
644,15580,7997,Pending,Cryptocurrency,2025-01-22 12:19:17
645,28274,931,Pending,Credit Card,2025-01-23 10:59:06
646,16257,1091,Failed,PayPal,2025-01-18 07:43:50
647,5723,252,Pending,Cryptocurrency,2025-01-13 06:47:17
648,7816,5560,Pending,Cryptocurrency,2025-01-21 06:05:37
649,16604,6263,Pending,Cryptocurrency,2025-01-07 05:22:21
650,23868,487,Pending,Bank Transfer,2025-01-28 12:53:34
651,7606,1259,Completed,Bank Transfer,2025-01-23 23:33:19
652,9461,6177,Completed,Bank Transfer,2025-01-13 18:06:47
653,16968,9907,Completed,Cryptocurrency,2025-01-13 11:10:26
654,8812,7371,Pending,Bank Transfer,2025-01-24 16:38:18
655,21200,2492,Pending,PayPal,2025-01-15 02:33:52
656,10056,6326,Failed,PayPal,2025-01-10 22:34:05
657,28813,8238,Failed,Credit Card,2025-01-08 05:42:58
658,21036,3442,Pending,Bank Transfer,2025-01-10 19:45:47
659,3647,6617,Completed,Cryptocurrency,2025-01-18 13:17:06
660,11614,6216,Completed,Cryptocurrency,2025-01-29 07:17:08
661,21220,5922,Completed,Credit Card,2025-01-12 02:15:19
662,16191,9308,Pending,Credit Card,2025-01-19 17:12:16
663,19899,9449,Failed,Bank Transfer,2025-01-05 08:09:23
664,10621,2169,Completed,Bank Transfer,2025-01-07 01:13:31
665,16902,5932,Completed,PayPal,2025-01-08 06:13:51
666,4978,5121,Pending,Bank Transfer,2025-01-14 21:42:37
667,8371,9515,Failed,Credit Card,2025-01-07 02:12:14
668,6425,6781,Completed,PayPal,2025-01-23 07:20:15
669,19310,5248,Pending,Cryptocurrency,2025-01-23 23:35:43
670,13694,6300,Failed,Cryptocurrency,2025-01-20 07:10:06
671,5758,1615,Pending,Bank Transfer,2025-01-23 20:21:17
672,16457,3081,Failed,Bank Transfer,2025-01-01 02:19:06
673,8304,760,Pending,Credit Card,2025-01-20 14:34:55
674,10163,3856,Failed,Credit Card,2025-01-11 08:51:07
675,14031,8222,Pending,Credit Card,2025-01-01 17:38:18
676,17763,1488,Failed,Bank Transfer,2025-01-03 19:07:26
677,21825,8646,Pending,Credit Card,2025-01-10 23:46:38
678,10590,9043,Pending,Bank Transfer,2025-01-23 17:48:09
679,9383,3913,Completed,PayPal,2025-01-08 12:08:04
680,5079,6529,Completed,Credit Card,2025-01-05 06:36:46
681,4663,3572,Pending,PayPal,2025-01-04 20:14:55
682,11406,6295,Completed,Bank Transfer,2025-01-09 12:25:24
683,198,3739,Pending,Cryptocurrency,2025-01-01 03:46:53
684,27000,3040,Completed,Credit Card,2025-01-19 00:38:45
685,2302,2299,Pending,Cryptocurrency,2025-01-21 10:56:07
686,7287,2902,Completed,Cryptocurrency,2025-01-05 20:36:58
687,7920,7720,Pending,PayPal,2025-01-25 11:06:04
688,13612,6674,Completed,Credit Card,2025-01-18 21:20:36
689,27837,8927,Failed,Cryptocurrency,2025-01-17 10:46:56
690,12634,4330,Completed,Cryptocurrency,2025-01-22 12:49:29
691,28928,9305,Pending,Bank Transfer,2025-01-21 23:46:20
692,29915,9576,Completed,Cryptocurrency,2025-01-24 19:13:55
693,22200,9461,Completed,Bank Transfer,2025-01-29 22:14:33
694,17912,3406,Pending,Cryptocurrency,2025-01-09 01:13:27
695,19581,9096,Failed,Bank Transfer,2025-01-14 18:13:04
696,959,2001,Completed,Credit Card,2025-01-22 17:45:49
697,14047,6211,Completed,Cryptocurrency,2025-01-05 12:38:41
698,19581,241,Pending,Bank Transfer,2025-01-25 03:01:46
699,13815,4231,Pending,Credit Card,2025-01-07 07:22:17
700,6360,5832,Pending,Bank Transfer,2025-01-15 13:38:20
701,6534,2669,Pending,Cryptocurrency,2025-01-22 19:08:48
702,663,9375,Failed,Cryptocurrency,2025-01-22 14:02:38
703,25221,394,Pending,Bank Transfer,2025-01-29 11:26:57
704,305,8171,Pending,Bank Transfer,2025-01-17 23:31:25
705,11464,5745,Failed,Bank Transfer,2025-01-07 03:52:15
706,11546,6909,Completed,Cryptocurrency,2025-01-08 19:11:18
707,22952,3517,Completed,Cryptocurrency,2025-01-29 21:31:13
708,21535,7391,Pending,Credit Card,2025-01-07 20:28:28
709,8135,6423,Completed,PayPal,2025-01-18 15:08:31
710,4483,5429,Pending,Bank Transfer,2025-01-28 13:18:12
711,8315,3349,Completed,Credit Card,2025-01-16 03:02:39
712,19767,1451,Failed,Cryptocurrency,2025-01-15 15:30:37
713,5683,3917,Pending,Bank Transfer,2025-01-28 01:30:44
714,12859,3078,Completed,Credit Card,2025-01-11 06:55:23
715,12130,7707,Pending,Credit Card,2025-01-08 02:36:55
716,8586,5300,Failed,Bank Transfer,2025-01-07 22:38:27
717,21189,5429,Pending,Bank Transfer,2025-01-18 00:58:24
718,26800,9179,Completed,Credit Card,2025-01-26 13:54:43
719,7019,5227,Completed,PayPal,2025-01-11 05:27:52
720,29906,5086,Pending,Cryptocurrency,2025-01-08 13:35:29
721,24377,829,Completed,Bank Transfer,2025-01-17 22:41:26
722,16970,4645,Pending,Bank Transfer,2025-01-16 16:35:42
723,5763,9936,Pending,Credit Card,2025-01-26 06:00:16
724,1698,7728,Pending,PayPal,2025-01-19 04:11:02
725,10481,9955,Pending,PayPal,2025-01-12 17:45:02
726,17816,6399,Failed,Cryptocurrency,2025-01-17 04:55:01
727,19292,8850,Failed,Cryptocurrency,2025-01-03 11:24:58
728,11883,5475,Failed,Credit Card,2025-01-20 05:02:28
729,675,8892,Pending,Credit Card,2025-01-10 04:45:44
730,10428,7499,Completed,Credit Card,2025-01-30 00:17:33
731,4915,721,Completed,Cryptocurrency,2025-01-10 21:01:50
732,1269,4395,Failed,Credit Card,2025-01-01 14:51:32
733,14109,2167,Failed,Credit Card,2025-01-21 00:03:14
734,5989,1957,Completed,PayPal,2025-01-01 20:44:27
735,16096,787,Completed,Credit Card,2025-01-09 15:28:41
736,6171,2375,Pending,Credit Card,2025-01-07 16:47:39
737,8853,3706,Failed,Cryptocurrency,2025-01-16 22:21:40
738,22893,9194,Pending,PayPal,2025-01-25 07:36:16
739,11174,4235,Completed,PayPal,2025-01-18 01:09:23
740,25154,2854,Completed,Cryptocurrency,2025-01-19 21:38:08
741,25975,5470,Pending,Bank Transfer,2025-01-01 03:39:08
742,2714,7563,Completed,Credit Card,2025-01-16 07:12:35
743,21117,2008,Failed,Credit Card,2025-01-23 21:33:15
744,11362,5087,Pending,Cryptocurrency,2025-01-23 04:43:14
745,21925,3966,Failed,Credit Card,2025-01-06 11:17:20
746,6493,9180,Pending,Bank Transfer,2025-01-21 03:43:22
747,18953,9960,Failed,Cryptocurrency,2025-01-06 15:48:39
748,8247,9757,Completed,Cryptocurrency,2025-01-23 05:42:46
749,15019,6623,Failed,Bank Transfer,2025-01-13 14:28:52
750,3863,8856,Completed,Bank Transfer,2025-01-15 03:42:43
751,9289,9135,Pending,Bank Transfer,2025-01-24 00:40:31
752,22285,5518,Completed,Credit Card,2025-01-14 14:58:37
753,4089,4238,Failed,Bank Transfer,2025-01-09 17:41:57
754,761,5046,Failed,Bank Transfer,2025-01-04 14:33:31
755,18409,1322,Failed,PayPal,2025-01-20 01:47:31
756,15531,2094,Failed,Credit Card,2025-01-21 12:23:57
757,4443,9504,Pending,Bank Transfer,2025-01-01 11:08:31
758,20511,9451,Completed,Cryptocurrency,2025-01-02 19:32:38
759,15450,1670,Failed,PayPal,2025-01-03 07:54:54
760,29191,4641,Completed,Cryptocurrency,2025-01-26 14:13:30
761,9279,1501,Pending,PayPal,2025-01-21 18:00:31
762,17193,4729,Failed,Cryptocurrency,2025-01-26 18:10:35
763,21511,8556,Completed,Bank Transfer,2025-01-12 08:28:20
764,26765,4647,Pending,PayPal,2025-01-03 15:54:57
765,20192,6306,Pending,Bank Transfer,2025-01-19 05:52:58
766,5428,3907,Pending,PayPal,2025-01-07 10:14:06
767,9333,8682,Completed,Bank Transfer,2025-01-29 22:16:49
768,26580,6350,Pending,Credit Card,2025-01-21 18:19:11
769,13922,5936,Failed,PayPal,2025-01-09 04:34:25
770,22325,3750,Completed,PayPal,2025-01-21 04:43:17
771,533,2954,Completed,Credit Card,2025-01-17 10:10:17
772,18856,7114,Pending,PayPal,2025-01-14 14:05:21
773,16769,8291,Failed,Credit Card,2025-01-02 06:01:36
774,23225,2333,Pending,PayPal,2025-01-23 21:49:48
775,18335,1708,Completed,Bank Transfer,2025-01-11 04:51:17
776,12074,1745,Completed,Cryptocurrency,2025-01-07 02:49:36
777,19945,8207,Pending,Cryptocurrency,2025-01-07 08:22:55
778,17311,4775,Pending,Bank Transfer,2025-01-28 21:22:03
779,4497,1385,Completed,Bank Transfer,2025-01-07 09:37:54
780,5595,3506,Completed,Credit Card,2025-01-16 16:22:01
781,18594,9727,Completed,Cryptocurrency,2025-01-14 05:09:12
782,29364,3221,Completed,Credit Card,2025-01-06 22:18:45
783,27825,2987,Failed,Credit Card,2025-01-09 17:29:17
784,23645,5582,Failed,Bank Transfer,2025-01-09 08:20:52
785,23757,2187,Failed,PayPal,2025-01-29 01:00:40
786,8609,9554,Completed,PayPal,2025-01-29 09:21:02
787,156,3764,Pending,Cryptocurrency,2025-01-10 19:32:34
788,6358,7724,Failed,PayPal,2025-01-01 20:04:06
789,3646,5655,Completed,Cryptocurrency,2025-01-09 15:08:04
790,27411,6304,Failed,Bank Transfer,2025-01-17 19:16:04
791,29405,6405,Completed,PayPal,2025-01-08 05:52:48
792,27286,4866,Completed,PayPal,2025-01-14 05:47:29
793,19537,5102,Pending,PayPal,2025-01-09 05:45:54
794,2298,9788,Pending,PayPal,2025-01-18 20:21:43
795,18485,3855,Completed,Credit Card,2025-01-17 19:17:52
796,8795,291,Completed,PayPal,2025-01-23 07:42:54
797,24992,1272,Failed,PayPal,2025-01-12 19:58:19
798,24880,2449,Completed,Bank Transfer,2025-01-18 06:42:09
799,1012,7587,Completed,PayPal,2025-01-22 09:09:45
800,6259,3481,Pending,Credit Card,2025-01-21 01:06:47
801,23983,8275,Failed,Cryptocurrency,2025-01-03 13:09:14
802,15592,408,Completed,Credit Card,2025-01-14 13:18:03
803,29071,7699,Pending,Bank Transfer,2025-01-28 10:32:35
804,5518,8255,Pending,Bank Transfer,2025-01-22 16:24:27
805,12236,812,Completed,Credit Card,2025-01-27 20:30:35
806,1298,4188,Failed,Bank Transfer,2025-01-02 12:51:39
807,13887,7365,Failed,PayPal,2025-01-03 14:54:52
808,29317,6534,Failed,Cryptocurrency,2025-01-28 02:27:48
809,15048,9284,Failed,Bank Transfer,2025-01-08 01:22:26
810,13349,1383,Pending,Bank Transfer,2025-01-10 15:53:03
811,7805,6641,Pending,Cryptocurrency,2025-01-06 04:57:30
812,21045,9305,Completed,Bank Transfer,2025-01-03 14:11:01
813,111,3938,Failed,Bank Transfer,2025-01-29 06:06:54
814,21422,6860,Completed,Cryptocurrency,2025-01-07 03:48:55
815,7981,462,Completed,Credit Card,2025-01-16 04:47:30
816,7578,1472,Completed,Cryptocurrency,2025-01-28 16:54:11
817,18428,4178,Completed,Credit Card,2025-01-12 22:48:24
818,11730,1994,Failed,PayPal,2025-01-21 22:59:11
819,29882,3234,Failed,Cryptocurrency,2025-01-17 12:41:12
820,9332,7143,Pending,Bank Transfer,2025-01-26 10:34:33
821,7654,2371,Failed,Cryptocurrency,2025-01-01 16:08:35
