tracking_id,shipment_id,status,location,updated_at
451,12424,Dispatched,New Noah,2025-01-05 18:50:53
452,22014,Delivered,Bridgesburgh,2025-01-26 09:13:38
453,24137,Delivered,Ginatown,2025-01-12 06:37:31
454,17580,In Transit,Harrisonchester,2025-01-10 22:28:37
455,9275,Delivered,Knoxstad,2025-01-24 02:01:29
456,6510,In Transit,West Pamelaburgh,2025-01-27 03:11:53
457,14688,Out for Delivery,Andrewtown,2025-01-24 11:16:34
458,13504,Delivered,South Kristin,2025-01-26 14:24:33
459,8187,Dispatched,Josephshire,2025-01-19 11:39:56
460,9562,Out for Delivery,South Dale,2025-01-26 02:00:49
461,9858,Delivered,North Nicolemouth,2025-01-17 01:15:28
462,738,Dispatched,New Robertview,2025-01-21 06:46:29
463,7380,Dispatched,Dixonburgh,2025-01-09 11:05:08
464,22649,Delivered,New Yolandamouth,2025-01-16 07:45:38
465,13252,In Transit,South William,2025-01-20 12:46:28
466,3942,Delivered,Cainhaven,2025-01-23 12:56:34
467,4300,Dispatched,Boydside,2025-01-02 09:01:26
468,16058,Out for Delivery,North Benjaminhaven,2025-01-03 04:48:57
469,12265,In Transit,Port Sharon,2025-01-02 14:46:52
470,23645,In Transit,Dudleyfort,2025-01-10 14:35:54
471,14136,Dispatched,Langchester,2025-01-25 06:15:31
472,11319,In Transit,North Emilyville,2025-01-24 12:32:54
473,7161,Out for Delivery,Fieldsmouth,2025-01-26 01:12:53
474,512,Dispatched,Lake Connieville,2025-01-11 03:05:05
475,17880,Out for Delivery,Lake Keith,2025-01-22 14:51:51
476,20408,Delivered,Georgefurt,2025-01-15 23:53:18
477,15565,Dispatched,West Kenneth,2025-01-20 11:48:50
478,21228,Dispatched,North Cherylstad,2025-01-10 11:32:19
479,5976,In Transit,Jonathonberg,2025-01-16 20:50:07
480,6846,Delivered,Weberstad,2025-01-16 18:55:05
481,23036,Dispatched,Brianmouth,2025-01-02 12:16:05
482,13999,In Transit,Lake Jessebury,2025-01-12 23:27:12
483,17861,Dispatched,Lake Bryan,2025-01-24 13:41:24
484,13249,Dispatched,Ibarrastad,2025-01-18 21:33:44
485,9142,In Transit,Kevinbury,2025-01-24 12:49:30
486,11601,Delivered,Ashleyside,2025-01-09 22:02:48
487,119,Dispatched,West Shannonburgh,2025-01-14 01:55:43
488,631,Dispatched,Morganton,2025-01-05 01:48:39
489,1630,Dispatched,East Karenhaven,2025-01-09 17:49:10
490,4657,In Transit,Lake Justin,2025-01-25 12:48:50
491,23664,Dispatched,Diazview,2025-01-22 01:25:59
492,20007,Delivered,West Gregorybury,2025-01-08 16:19:03
493,16501,Delivered,Christon,2025-01-12 06:07:38
494,23534,Out for Delivery,New Robertport,2025-01-04 02:49:48
495,2677,In Transit,Sherristad,2025-01-06 23:20:37
496,18677,Delivered,Jamesport,2025-01-24 00:21:43
497,1432,Delivered,South Destinyborough,2025-01-08 08:00:24
498,20615,Out for Delivery,Chloetown,2025-01-06 17:54:35
499,5220,Delivered,West Albertberg,2025-01-27 23:10:17
500,1384,Dispatched,North Jack,2025-01-02 00:42:34
501,19463,In Transit,New Brandifort,2025-01-19 09:20:00
502,12807,In Transit,Lake Thomashaven,2025-01-21 18:06:54
503,2897,In Transit,Marymouth,2025-01-15 21:04:20
504,20108,Delivered,Port Craig,2025-01-26 02:37:29
505,16492,Out for Delivery,Jenniferton,2025-01-22 06:07:12
506,14674,Delivered,Port Sandraland,2025-01-11 16:14:55
507,18222,Out for Delivery,North Jerry,2025-01-08 08:42:21
508,24981,Out for Delivery,North Paula,2025-01-17 16:33:46
509,23747,Dispatched,Barberburgh,2025-01-01 20:42:50
510,21337,Out for Delivery,Taylorfurt,2025-01-08 19:03:03
511,5604,In Transit,South Caleb,2025-01-25 07:51:37
512,7607,Out for Delivery,Michealstad,2025-01-17 20:08:48
513,12869,In Transit,East Dustin,2025-01-03 22:57:24
514,3970,Out for Delivery,South Maryfurt,2025-01-29 23:23:04
515,4609,Delivered,Michaelland,2025-01-28 10:38:07
516,19930,Out for Delivery,Jesustown,2025-01-08 16:31:49
517,5102,In Transit,East Amanda,2025-01-26 23:43:55
518,24205,Out for Delivery,Sandovalburgh,2025-01-17 20:14:26
519,19322,In Transit,Lake Lorifort,2025-01-27 17:37:36
520,5402,Delivered,West Jonathan,2025-01-13 09:15:58
521,2390,Delivered,Kevintown,2025-01-27 06:48:07
522,5555,Out for Delivery,Port Mitchell,2025-01-14 14:06:26
523,18510,In Transit,West Stephanieport,2025-01-12 10:53:45
524,9642,Delivered,Edwardsberg,2025-01-06 21:26:11
525,17833,Delivered,West Kristyshire,2025-01-09 20:15:59
526,8822,In Transit,Halltown,2025-01-13 01:33:40
527,15985,Dispatched,Heatherberg,2025-01-18 00:21:28
528,5422,Out for Delivery,North Kari,2025-01-16 12:25:20
529,22805,Dispatched,Daleton,2025-01-15 02:26:31
530,14861,Delivered,West Anita,2025-01-20 04:00:34
531,1877,Out for Delivery,Lake Tonyahaven,2025-01-15 02:04:11
532,24456,In Transit,Mcculloughville,2025-01-04 18:38:46
533,1708,Out for Delivery,Ashleyland,2025-01-17 10:48:23
534,20224,Delivered,Grahamport,2025-01-25 22:32:20
535,11860,Out for Delivery,Hammondview,2025-01-18 21:27:44
536,18998,Out for Delivery,Lake Kyle,2025-01-25 23:04:40
537,13250,Out for Delivery,Rollinsfurt,2025-01-01 08:17:10
538,790,Dispatched,Smithport,2025-01-02 09:13:20
539,7406,Delivered,Russellberg,2025-01-29 20:08:21
540,15258,Out for Delivery,Alvarezshire,2025-01-22 08:53:16
541,6950,Delivered,South Brandon,2025-01-07 20:29:21
542,16002,In Transit,Beckyton,2025-01-20 02:54:16
543,20853,In Transit,Vincentborough,2025-01-22 12:01:58
544,15106,Out for Delivery,Lorichester,2025-01-11 07:40:37
545,9480,Delivered,Nashberg,2025-01-20 21:19:40
546,9766,Delivered,Johnburgh,2025-01-21 18:26:49
547,10598,In Transit,South Laura,2025-01-22 06:12:14
548,12926,In Transit,South Jason,2025-01-26 14:30:20
549,22394,Out for Delivery,Jacksonview,2025-01-12 09:11:35
550,4705,Delivered,Bellland,2025-01-06 08:45:55
551,15146,Delivered,West Michael,2025-01-10 22:48:26
552,14494,Dispatched,Millerville,2025-01-07 16:55:58
553,23235,In Transit,Smithhaven,2025-01-03 14:43:06
554,24538,In Transit,West Adam,2025-01-24 02:55:12
555,5349,In Transit,Paultown,2025-01-10 10:59:58
556,10668,Delivered,Cindyburgh,2025-01-20 08:58:56
557,14903,Delivered,Mcmahonshire,2025-01-14 00:15:17
558,2340,In Transit,Davidburgh,2025-01-19 10:29:25
559,20635,In Transit,Conradberg,2025-01-25 19:16:20
560,12475,Delivered,Pedromouth,2025-01-22 17:19:54
561,8310,In Transit,West Jason,2025-01-24 06:19:16
562,12885,In Transit,New Howardfurt,2025-01-11 05:02:54
563,22137,Out for Delivery,South Robinshire,2025-01-17 16:51:43
564,24308,Delivered,Johnsonland,2025-01-12 17:36:32
565,18887,In Transit,East Laurahaven,2025-01-24 05:32:00
566,11252,In Transit,Lake Michael,2025-01-05 16:31:21
567,12999,Delivered,North Waynetown,2025-01-18 00:10:30
568,22754,Out for Delivery,North Michaelberg,2025-01-24 10:47:43
569,10573,In Transit,New Danielle,2025-01-16 11:28:18
570,7695,Dispatched,New Kentstad,2025-01-09 14:14:13
571,9010,Dispatched,Port Kimberlyhaven,2025-01-25 01:35:37
572,8816,Delivered,Charlesmouth,2025-01-10 13:15:28
573,508,Delivered,Michaelfort,2025-01-13 20:12:05
574,24652,In Transit,Lake Denisechester,2025-01-28 03:05:44
575,24009,Delivered,East Amandamouth,2025-01-18 22:04:11
576,23903,Out for Delivery,Joshuaton,2025-01-04 18:16:04
577,20320,Out for Delivery,South Andreaborough,2025-01-13 21:24:19
578,21424,Out for Delivery,Davisland,2025-01-11 19:27:06
579,24154,Out for Delivery,East Gabriella,2025-01-29 01:18:19
580,13393,In Transit,Lake Alicia,2025-01-12 03:05:03
581,3414,Delivered,Stephenville,2025-01-26 17:08:56
582,6210,In Transit,East Dianeville,2025-01-01 06:30:53
583,8926,Out for Delivery,Michellefort,2025-01-13 17:05:48
584,6023,Out for Delivery,Sawyerview,2025-01-10 03:08:43
585,15331,Delivered,Santanaburgh,2025-01-18 14:05:03
586,15351,Dispatched,Jamesbury,2025-01-17 09:09:24
587,18500,In Transit,Dianehaven,2025-01-30 02:36:10
588,12441,Dispatched,Lauraburgh,2025-01-14 08:34:35
589,11183,Dispatched,Washingtonmouth,2025-01-01 14:32:28
590,6821,In Transit,Joelfort,2025-01-26 20:48:42
591,6882,In Transit,Jonathanmouth,2025-01-23 20:23:20
592,11349,In Transit,Johnsonborough,2025-01-03 21:27:14
593,1693,Dispatched,Port Amanda,2025-01-21 06:19:41
594,2645,Delivered,Meganmouth,2025-01-27 04:50:58
595,16705,Dispatched,New Taraburgh,2025-01-07 09:34:45
596,4612,Out for Delivery,New Rebecca,2025-01-24 01:00:00
597,16380,Dispatched,Jenniferview,2025-01-01 18:09:40
598,24511,Delivered,East Robin,2025-01-18 11:39:03
599,1138,In Transit,South Vincent,2025-01-10 14:52:28
600,16666,Delivered,Jenkinschester,2025-01-12 14:59:21
601,14038,Delivered,Lake Michaelstad,2025-01-07 19:23:54
602,21549,In Transit,East Regina,2025-01-27 17:34:12
603,13998,Delivered,East Douglaschester,2025-01-29 00:19:19
604,463,Out for Delivery,Nicholasfurt,2025-01-18 09:11:56
605,18980,Delivered,West Troy,2025-01-10 15:49:22
606,11441,Delivered,West Amanda,2025-01-29 13:12:00
607,4823,Delivered,Scottview,2025-01-11 04:30:53
608,23503,Out for Delivery,Nicholsmouth,2025-01-29 04:08:18
609,16661,Delivered,Castroport,2025-01-20 17:53:51
610,12873,Dispatched,Lopezland,2025-01-22 03:45:44
611,1511,Out for Delivery,North Joyce,2025-01-21 15:16:25
612,17121,Out for Delivery,Buchananberg,2025-01-29 14:02:30
613,20072,Delivered,West Richardland,2025-01-23 22:26:10
614,2324,Dispatched,Ianville,2025-01-29 21:44:54
615,10521,Delivered,South Chloe,2025-01-05 20:10:11
616,2976,Delivered,Port Ericside,2025-01-28 20:25:36
617,18947,Dispatched,Jennachester,2025-01-20 10:18:58
618,16182,Delivered,Hensleyview,2025-01-02 20:32:05
619,7889,In Transit,South Rebecca,2025-01-11 19:57:03
620,11059,Delivered,Baileyfort,2025-01-19 21:10:16
621,1531,Dispatched,West Luke,2025-01-29 16:25:56
622,24944,Dispatched,North Danielle,2025-01-25 17:57:57
623,7298,In Transit,North Michaelberg,2025-01-26 01:39:23
624,12870,Out for Delivery,Jenniferstad,2025-01-01 07:57:36
625,14075,Dispatched,Seanland,2025-01-14 03:28:12
626,23884,In Transit,North Aarontown,2025-01-16 00:55:36
627,17350,Dispatched,Dickersonport,2025-01-05 21:13:31
628,10220,Out for Delivery,North Derrick,2025-01-03 11:39:39
629,16109,Out for Delivery,Cooperstad,2025-01-01 09:37:41
630,18591,Dispatched,Theresastad,2025-01-01 08:53:24
631,5866,In Transit,Lewisberg,2025-01-17 15:35:19
632,6860,Out for Delivery,Pooleville,2025-01-19 15:49:35
633,515,Dispatched,South Michelle,2025-01-23 08:48:35
634,15965,Out for Delivery,Tammychester,2025-01-08 12:56:50
635,19638,Dispatched,North Patriciaview,2025-01-22 01:19:35
636,5429,Out for Delivery,Paulchester,2025-01-04 19:02:42
637,5570,Out for Delivery,Heatherland,2025-01-05 04:37:15
638,24792,Delivered,Christopherview,2025-01-23 17:38:13
639,19350,Out for Delivery,Port Jonathanstad,2025-01-15 19:25:36
640,17152,Dispatched,Johnmouth,2025-01-02 02:57:01
641,18729,Delivered,Port Billy,2025-01-28 05:54:11
642,8097,Delivered,Kevinhaven,2025-01-09 12:52:11
643,8667,Out for Delivery,Jasonborough,2025-01-25 07:28:48
644,119,Dispatched,Rebeccafort,2025-01-28 23:21:21
645,451,In Transit,Andrewland,2025-01-26 16:00:26
646,4885,In Transit,South Ryan,2025-01-01 00:52:25
647,5945,In Transit,Raymouth,2025-01-16 00:42:22
648,9883,Out for Delivery,Jennifermouth,2025-01-09 06:02:54
649,9620,Out for Delivery,Christinefurt,2025-01-20 16:41:55
650,10529,In Transit,East Donna,2025-01-02 15:15:06
651,15579,Delivered,Hernandezport,2025-01-17 20:00:36
652,4641,Dispatched,South Brandon,2025-01-21 10:57:02
653,13604,In Transit,North Edgarmouth,2025-01-10 03:29:52
654,1404,In Transit,East Kim,2025-01-10 13:15:07
655,13766,Out for Delivery,Odonnellfurt,2025-01-22 13:09:50
656,17558,Dispatched,Danielfort,2025-01-03 03:21:42
657,11643,Dispatched,West Coreyland,2025-01-14 10:58:27
658,21964,Dispatched,Reedfurt,2025-01-02 04:54:59
659,6322,In Transit,Nelsonton,2025-01-08 02:55:53
660,18683,In Transit,Kennethburgh,2025-01-20 14:55:06
661,10578,Dispatched,Jonathanstad,2025-01-06 16:55:40
662,9191,Delivered,North Laura,2025-01-04 20:22:18
663,18962,Delivered,New Lisa,2025-01-14 04:15:18
664,13473,Dispatched,West Kathy,2025-01-06 07:25:19
665,17923,Out for Delivery,Lake Shawn,2025-01-23 00:55:36
666,21897,In Transit,New Andrew,2025-01-22 05:38:10
667,9300,Dispatched,Maloneburgh,2025-01-10 07:42:30
668,22761,Dispatched,South Justin,2025-01-15 02:58:02
669,23676,Dispatched,East Dianafurt,2025-01-11 11:14:32
670,22072,Out for Delivery,South Jasonberg,2025-01-01 13:19:53
671,18841,Delivered,South Teresa,2025-01-08 00:46:14
672,19643,Delivered,Port Elizabethmouth,2025-01-18 12:17:03
673,22186,Dispatched,West Kevin,2025-01-24 00:09:05
674,2468,Delivered,Campbellfort,2025-01-28 12:10:52
675,10411,Delivered,South Lonniestad,2025-01-02 01:45:38
676,21316,Delivered,Davidhaven,2025-01-01 18:45:32
677,19422,Dispatched,Leslietown,2025-01-03 23:56:50
678,14723,In Transit,Port Samanthatown,2025-01-01 16:24:11
679,22773,In Transit,Howellfurt,2025-01-14 10:21:29
680,21898,Dispatched,Shannonchester,2025-01-05 16:37:33
681,7284,Delivered,Karenburgh,2025-01-19 09:19:39
682,5101,In Transit,East Ashleyview,2025-01-09 09:16:08
683,21499,In Transit,Port Teresa,2025-01-23 02:06:41
684,14288,In Transit,Cantrellchester,2025-01-24 11:49:01
685,20979,In Transit,East Adam,2025-01-12 00:24:13
686,24302,Out for Delivery,South Timothyshire,2025-01-26 00:00:29
687,12212,Delivered,Port Lisa,2025-01-15 16:33:01
688,13048,Out for Delivery,Brittneyfort,2025-01-07 16:04:29
689,3095,Delivered,New Christinatown,2025-01-23 08:36:16
690,16035,Out for Delivery,Suarezland,2025-01-22 14:06:23
691,8498,In Transit,West Jasonview,2025-01-07 13:30:11
692,8312,In Transit,Lake Shawna,2025-01-25 04:17:02
693,12293,Out for Delivery,Austinhaven,2025-01-13 13:57:19
694,9897,Out for Delivery,East Erictown,2025-01-24 17:46:32
695,22092,Out for Delivery,South Lauraberg,2025-01-18 21:55:19
696,21091,Dispatched,Kleinhaven,2025-01-14 22:47:24
697,17611,Dispatched,East Elizabethfurt,2025-01-06 06:40:31
698,9368,In Transit,New Richardhaven,2025-01-04 20:58:09
699,5306,Out for Delivery,Lake Dominique,2025-01-04 15:50:18
700,23368,Dispatched,Lisastad,2025-01-15 05:33:08
701,6904,Out for Delivery,Donaldland,2025-01-15 22:53:03
702,24859,In Transit,Hartmanton,2025-01-28 02:35:23
703,739,In Transit,Josephstad,2025-01-14 08:39:40
704,6346,Dispatched,North Bryanhaven,2025-01-04 04:17:00
705,24648,Dispatched,Jessicaview,2025-01-12 00:02:10
706,22225,Delivered,Lake Robertmouth,2025-01-07 01:13:48
707,4558,In Transit,Lake Larry,2025-01-07 19:17:05
708,6943,Out for Delivery,East Leslie,2025-01-02 16:17:02
709,3815,Out for Delivery,Anthonyshire,2025-01-03 07:23:33
710,14983,Out for Delivery,Danielleport,2025-01-19 04:47:08
711,16973,Out for Delivery,Bartletttown,2025-01-23 15:03:56
712,4233,Out for Delivery,North Lucasmouth,2025-01-28 01:21:36
713,7295,Out for Delivery,Lake Nataliemouth,2025-01-10 13:45:04
714,11815,Delivered,East Janice,2025-01-04 10:08:42
715,7976,Out for Delivery,Davidstad,2025-01-05 08:31:36
716,8049,Dispatched,Johnton,2025-01-05 20:46:18
717,9973,Out for Delivery,Port Theodore,2025-01-04 04:37:17
718,20862,In Transit,North Ravenbury,2025-01-26 04:47:15
719,24443,Delivered,North Jasonburgh,2025-01-23 12:34:27
720,15087,In Transit,Kathleenhaven,2025-01-12 23:26:17
721,9216,Out for Delivery,Port Maryside,2025-01-20 02:35:19
722,21559,Out for Delivery,New Ian,2025-01-19 20:18:38
723,12708,Delivered,Kylemouth,2025-01-25 08:34:00
724,15263,Delivered,Shannonbury,2025-01-08 17:06:35
725,2048,In Transit,Lake Ryan,2025-01-16 16:29:56
726,4938,Delivered,South David,2025-01-16 12:36:10
727,94,Dispatched,South Lindafurt,2025-01-04 01:37:31
728,2695,In Transit,West Russellmouth,2025-01-25 19:26:52
729,1378,Out for Delivery,Thorntonville,2025-01-29 04:07:32
730,19262,Out for Delivery,Wendytown,2025-01-08 05:11:58
731,19444,Delivered,Tracytown,2025-01-28 05:02:32
732,516,Out for Delivery,Janicefort,2025-01-26 11:11:29
733,2465,Dispatched,Georgechester,2025-01-02 21:39:10
734,2677,In Transit,East Cherylland,2025-01-07 11:01:08
735,23729,Dispatched,Rebeccaville,2025-01-19 13:10:55
736,7595,Dispatched,New Peterside,2025-01-02 13:53:46
737,21094,Out for Delivery,Mollyfort,2025-01-19 14:32:40
738,8521,In Transit,Port Teresa,2025-01-09 02:16:51
739,15354,In Transit,Connorshire,2025-01-30 01:11:19
740,6031,Out for Delivery,Chadbury,2025-01-13 19:51:13
741,21008,Out for Delivery,Cohenhaven,2025-01-12 12:51:07
742,6930,Delivered,Port Craig,2025-01-08 16:52:40
743,706,Delivered,East Laura,2025-01-16 18:41:52
744,23582,Delivered,Port Elizabeth,2025-01-05 05:38:17
745,2852,Out for Delivery,West Matthewberg,2025-01-30 05:01:07
746,22072,Dispatched,Lake April,2025-01-29 20:24:49
747,12296,Dispatched,Toddborough,2025-01-29 10:57:38
748,10487,Delivered,Johnsonchester,2025-01-01 20:26:49
749,8782,In Transit,Port Don,2025-01-04 13:52:20
750,10830,In Transit,New Tara,2025-01-18 06:39:22
751,15288,Delivered,Danielfurt,2025-01-07 07:01:26
752,11519,Delivered,Riveraview,2025-01-15 09:00:18
753,18358,Dispatched,North Jesse,2025-01-06 03:51:45
754,17267,Out for Delivery,West Rickeyhaven,2025-01-17 16:44:12
755,6441,Dispatched,South Melaniebury,2025-01-27 03:01:10
756,14778,In Transit,Wardland,2025-01-21 13:46:47
757,24183,Delivered,Petersport,2025-01-08 09:28:33
758,17626,Dispatched,Thompsonfurt,2025-01-14 13:32:14
759,16985,Delivered,Jonathanburgh,2025-01-24 07:18:16
760,1114,Delivered,Port Matthew,2025-01-17 01:58:29
761,17352,In Transit,North George,2025-01-22 12:31:11
762,15830,In Transit,Johnsonfort,2025-01-28 12:25:31
763,1678,Delivered,West Timothy,2025-01-17 10:03:16
764,23540,Delivered,Staceyburgh,2025-01-08 14:52:00
765,17715,Dispatched,Port Margaretmouth,2025-01-12 01:32:25
766,5875,Dispatched,Port Samantha,2025-01-05 07:04:17
767,4060,Dispatched,Port Allisontown,2025-01-12 05:14:08
768,10252,Dispatched,Jonathantown,2025-01-11 18:06:19
769,16117,In Transit,North Karafurt,2025-01-01 07:23:47
770,24666,Delivered,West Tamarabury,2025-01-08 17:33:30
771,17405,Out for Delivery,Lake Bethhaven,2025-01-19 22:32:33
772,21122,Dispatched,West Ashley,2025-01-26 08:30:07
773,15856,Delivered,South Richardland,2025-01-19 01:10:47
774,7151,Delivered,Anthonyside,2025-01-14 09:23:25
775,849,Dispatched,East Christina,2025-01-04 17:14:16
776,4136,Dispatched,Porterton,2025-01-18 06:49:43
777,10215,In Transit,Port Anthonyview,2025-01-19 18:00:07
778,4798,Delivered,Aaronborough,2025-01-27 04:54:39
779,14803,Delivered,East Samantha,2025-01-17 19:29:13
780,15384,Out for Delivery,West William,2025-01-05 11:58:40
781,7065,Dispatched,North Joseph,2025-01-15 16:44:03
782,12838,Dispatched,Port Charlesstad,2025-01-24 12:49:02
783,2021,In Transit,Lake Patriciaport,2025-01-11 01:27:18
784,11381,Delivered,East Anthonytown,2025-01-13 22:56:30
785,1542,Dispatched,West Thomasbury,2025-01-25 09:35:36
786,5049,In Transit,Benjaminborough,2025-01-09 16:56:42
787,9776,Out for Delivery,South Rodneyside,2025-01-09 02:25:31
788,12898,Dispatched,Prattstad,2025-01-06 15:54:16
789,290,Delivered,Jeffreyland,2025-01-27 08:56:27
790,6304,In Transit,North Jamie,2025-01-02 07:55:32
791,8061,Out for Delivery,Barnesfurt,2025-01-02 18:26:05
792,21754,Out for Delivery,North Jessicachester,2025-01-19 02:04:36
793,18381,Out for Delivery,East Anna,2025-01-24 09:37:29
794,18727,Delivered,Drakemouth,2025-01-14 14:18:21
795,11373,Delivered,Johnstonborough,2025-01-02 10:26:16
796,18355,Out for Delivery,New Richard,2025-01-10 18:39:19
797,4254,Delivered,Christopherton,2025-01-11 11:29:40
798,12088,Out for Delivery,South Christopher,2025-01-19 19:07:40
799,4634,In Transit,West Charlesview,2025-01-03 06:34:23
800,21984,Dispatched,North Davidshire,2025-01-23 23:36:33
801,5703,In Transit,Lake Leslieberg,2025-01-30 08:19:08
802,1557,In Transit,Aliciashire,2025-01-18 19:47:02
803,8728,Out for Delivery,West Melissaville,2025-01-01 09:01:03
804,4003,In Transit,South Jennifer,2025-01-05 13:56:47
805,2987,Delivered,Mollymouth,2025-01-11 20:01:12
806,21086,Delivered,Timothyport,2025-01-04 02:25:04
807,14289,In Transit,New Michael,2025-01-30 03:00:14
808,24332,Dispatched,Susanchester,2025-01-08 22:09:28
809,14750,Dispatched,Amybury,2025-01-24 15:00:26
810,1913,Delivered,Donaldchester,2025-01-13 09:19:39
811,18710,Out for Delivery,South Jeremiahburgh,2025-01-03 23:59:34
812,19276,Out for Delivery,Brianmouth,2025-01-21 19:03:50
813,16982,Dispatched,Port Lindaborough,2025-01-07 12:50:30
814,20421,Dispatched,Jonathanmouth,2025-01-26 17:44:51
815,17713,Delivered,North Nicole,2025-01-05 14:31:53
816,15726,Delivered,Marialand,2025-01-28 21:12:42
817,18098,Out for Delivery,Richardmouth,2025-01-27 12:16:34
818,15260,In Transit,North Samanthaberg,2025-01-08 09:03:19
819,20924,Delivered,South Donald,2025-01-15 00:59:37
820,22611,In Transit,Susanberg,2025-01-11 16:59:26
821,1213,Out for Delivery,New Virginia,2025-01-25 15:10:16
822,12827,Delivered,North Davidburgh,2025-01-29 23:28:18
