discount_id,product_id,discount_amount,start_date,end_date
776,13,16.53,1735945830,1745484142
777,59,85.9,1735835804,1740497996
778,30,53.96,1737659367,1743403415
779,45,62.36,1737602110,1745915934
780,23,64.52,1736825136,1740486849
781,56,60.33,1737778056,1743892850
782,40,62.54,1737603283,1742566458
783,12,71.53,1737788618,1739480606
784,37,86.27,1736977594,1738936294
785,55,61.97,1735715021,1743595304
786,76,8.09,1737562508,1744190023
787,16,14.69,1736731593,1743200892
788,17,59.85,1737151943,1745094736
789,20,23.04,1736471992,1743233812
790,8,37.8,1737297953,1745329881
791,45,39.25,1735907052,1745737414
792,20,55.53,1737557366,1738359830
793,10,81.02,1735878745,1743486504
794,3,62.62,1737079206,1743572580
795,42,77.14,1738183059,1741579499
796,63,50.75,1737232286,1739899917
797,53,85.5,1736851048,1742449857
798,22,68.88,1736667680,1739113213
799,54,13.82,1737188074,1741376783
800,66,37.76,1737307084,1739703569
801,4,61.4,1737488777,1742451773
802,2,84.89,1737139076,1741508645
803,55,82.99,1735842627,1740981399
804,10,97.19,1735774800,1740955350
805,10,43.75,1737083556,1740003309
806,69,53.75,1737349670,1743336241
807,25,56.19,1737654385,1745988986
808,30,92.71,1737077447,1743528644
809,39,82.87,1736799728,1742894694
810,6,67.98,1737103587,1744590002
811,54,81.53,1737498912,1745305961
812,47,11.5,1737939688,1745279992
813,64,73.33,1736698669,1743903399
814,21,4.83,1736247351,1743965025
815,16,25.51,1735944222,1744145186
816,42,60.01,1736362542,1743540527
817,51,47.01,1736132693,1738630007
818,70,44.97,1735802259,1743306948
819,53,6.06,1737081437,1739998520
820,17,91.72,1735803113,1743814007
821,77,95.38,1736590481,1744464173
822,67,91.13,1738200360,1741325139
823,30,53.64,1737967295,1741508403
824,22,52.25,1738209873,1740893300
825,76,11.7,1736451601,1743513009
826,1,46.99,1737950819,1741836647
827,33,89.95,1737125841,1740932792
828,31,47.93,1736401782,1744034564
829,2,6.93,1736499716,1743197033
830,28,78.72,1738089780,1739893820
831,13,64.21,1736087654,1742589977
832,29,25.72,1737712269,1741201682
833,40,2.38,1735761009,1739964136
834,71,41.05,1736237355,1743381590
835,25,19.29,1736074112,1741900285
836,73,57.95,1738126951,1743172962
837,48,27.91,1736561770,1741045188
838,67,75.66,1737251132,1743402413
839,74,12.62,1735882491,1740856494
840,37,54.78,1736221906,1738574222
841,69,97.75,1737645607,1738706575
842,5,51.32,1736124275,1742023628
843,72,60.3,1736518897,1745462231
844,20,96.31,1736760517,1743585366
845,57,33.01,1737298562,1741192940
846,77,61.66,1737467853,1740097699
847,36,18.27,1736335401,1739450657
848,15,28.63,1736789922,1745075672
849,24,22.03,1735880108,1745346078
850,40,71.93,1737229791,1741889699
851,41,16.17,1736980926,1743259130
852,41,16.66,1735982883,1741819233
853,11,12.66,1737583277,1739160332
854,60,84.26,1735753988,1740708219
855,23,22.41,1737291604,1742065694
856,30,53.13,1737205447,1740860166
857,62,90.82,1738204410,1740823415
858,53,56.29,1737581356,1741420647
859,28,44.2,1735834909,1742091717
860,48,39.5,1736432073,1738565469
861,56,68.03,1736856516,1745441630
862,19,45.21,1736345225,1738425436
863,28,77.57,1737142169,1745959316
864,73,68.96,1737677093,1738438109
865,53,61.5,1737690354,1744472153
866,22,2.14,1736412359,1740275996
867,68,93.55,1736626338,1738889734
868,66,69.67,1737886675,1743268586
869,54,27.02,1737387745,1743687286
870,43,14.23,1736821533,1741603375
871,30,78.32,1736409799,1743911320
872,40,96.35,1738171940,1742083824
873,40,3.95,1737636254,1743883783
874,33,28.56,1736073179,1740219109
875,51,76.29,1736887536,1745054157
876,51,74.33,1737445429,1740707574
877,2,91.7,1738005573,1738460550
878,43,8.94,1736036964,1741969303
879,11,22.71,1736278281,1742141269
880,74,65.55,1737267992,1744796773
881,16,25.56,1735964718,1744674453
882,66,7.71,1737216733,1741998964
883,24,99.22,1737878532,1741547975
884,10,62.67,1737015991,1743344108
885,8,79.66,1736902030,1738859790
886,72,33.36,1737629507,1742942129
887,34,34.73,1737363289,1742172743
888,76,9.14,1736062930,1740687783
889,70,19.13,1736163017,1742344268
890,37,10.69,1735804648,1743684524
891,66,26.4,1737890207,1744012434
892,4,96.49,1736836331,1742065008
893,61,3.34,1736916857,1743163573
894,71,44.19,1737713434,1744452059
895,22,70.24,1737310450,1740447488
896,54,55.11,1735881821,1739288540
897,21,87.56,1738077116,1744786476
898,5,71.61,1737766623,1741422134
899,64,73.04,1737664856,1744592318
900,68,19.87,1737403895,1743220223
901,41,26.53,1737253358,1740792579
902,76,5.49,1738255520,1740756668
903,4,26.24,1737405076,1739790947
904,58,71.56,1737371460,1739436227
905,44,61.45,1736023988,1743666888
906,33,5.24,1737966204,1742487251
907,9,67.68,1736768200,1741075549
908,29,52.54,1737088204,1739395929
909,41,90.72,1737383862,1741305479
910,55,79.44,1736714384,1744776507
911,6,51.56,1736838479,1741385000
912,51,76.93,1737929153,1743444555
913,65,72.26,1737065805,1741979805
914,15,15.25,1736780885,1739761624
915,24,7.99,1735912165,1738972677
916,38,85.65,1736398620,1743113387
917,2,81.42,1736071891,1738530003
918,33,27.87,1736072594,1740774308
919,14,21.83,1736522353,1743336838
920,52,48.17,1737450922,1738462415
921,1,13.18,1738229442,1744592349
922,77,69.62,1737798006,1741952989
923,43,13.55,1737853247,1745806780
924,51,79.26,1737158680,1742840787
925,20,77.9,1735851321,1744349940
926,54,8.79,1737415699,1745060093
927,71,80.57,1736506581,1743901718
928,64,53.59,1738162473,1743883682
929,29,96.66,1737746371,1741425621
930,25,89.39,1736537185,1745710045
931,52,45.03,1736240673,1740455621
932,16,81.18,1736832105,1744059351
933,8,16.73,1736784589,1742501752
934,71,95.73,1738237177,1739351531
935,19,90.4,1737658832,1745499030
936,32,49.53,1737829067,1743571057
937,28,97.86,1736749377,1743420374
938,48,8.49,1737796712,1739202572
939,13,85.69,1735777356,1742506192
940,9,41.26,1737831906,1738480135
941,25,95.22,1736099281,1742622324
942,22,11.72,1737511628,1745555280
943,34,32.08,1737592102,1741351182
944,7,94.58,1736071909,1738842275
945,39,61.56,1736767106,1745850338
946,62,91.77,1735903815,1744935827
947,74,40.03,1737144183,1742578429
948,59,57.09,1736490761,1741570854
949,77,16.23,1738085478,1742447029
950,42,78.87,1737373669,1744546627
951,59,80.61,1735768029,1744155682
952,17,61.36,1736269259,1738551147
953,20,41.55,1737287082,1740159473
954,74,50.38,1736846911,1741141261
955,67,89.37,1737133767,1740075376
956,42,72.65,1736759848,1742251874
957,71,81.86,1736910002,1739421226
958,25,43.36,1737564254,1743455559
959,73,99.72,1737944539,1740999637
960,45,50.75,1735883304,1745344999
961,37,75.0,1736198234,1739180914
962,23,92.88,1737862510,1741581761
963,74,67.67,1737606888,1742948634
964,68,87.28,1737964282,1745696636
965,69,30.03,1737233335,1742538046
966,74,41.24,1737706944,1740263690
967,55,22.02,1736584674,1742826373
968,37,78.59,1737822474,1743750126
969,80,68.77,1737756822,1741713791
970,54,11.67,1736245523,1741030577
971,59,85.08,1737020132,1745790070
972,71,97.4,1736623968,1738443316
973,14,41.73,1737065693,1744082270
974,48,6.19,1738120618,1745409995
975,79,66.72,1737989562,1744112104
976,8,53.79,1737893582,1739042280
977,4,59.66,1736807543,1744299621
978,79,65.82,1735726458,1745056620
979,64,89.5,1737726478,1741669776
980,63,85.57,1736038981,1741504902
981,32,76.99,1735782814,1742549139
982,4,44.35,1735792735,1740467443
983,33,47.42,1737575364,1740939456
984,52,4.47,1736699179,1744173122
985,55,31.84,1736794848,1742412469
986,45,8.13,1737330446,1744753457
987,37,77.82,1735875986,1738755532
988,4,99.47,1736810887,1744210441
989,27,73.1,1738186028,1745144691
990,69,94.52,1736271423,1741692331
991,41,58.41,1737932799,1740353092
992,15,13.89,1735775064,1742370264
993,47,99.25,1737229931,1742785545
994,5,85.42,1737003106,1742005076
995,64,32.95,1738185622,1739988352
996,71,9.82,1736377208,1738479842
997,49,45.95,1736461214,1738673109
998,48,16.47,1738003500,1740405931
999,72,68.3,1737627897,1742649543
1000,60,82.28,1737570597,1738448331
1001,45,64.77,1737780585,1745555452
1002,60,39.57,1736185122,1741144377
1003,3,66.32,1737239904,1742756578
1004,33,40.71,1737440453,1745020182
1005,40,4.74,1736348076,1740917498
1006,36,25.05,1736102530,1742082257
1007,54,50.13,1736087225,1743098386
1008,7,77.7,1737104296,1741730184
1009,21,53.82,1737669869,1745330333
1010,29,51.78,1736407575,1743593097
1011,15,10.29,1738104319,1739832851
1012,63,98.49,1737598393,1741050900
1013,80,98.58,1737311977,1740843668
1014,48,70.87,1737543138,1744402735
1015,65,45.07,1737696594,1740161704
1016,35,42.93,1737990620,1744788236
1017,43,55.97,1737702496,1743339962
1018,50,52.36,1736287830,1744351298
1019,15,12.07,1737703191,1740823491
1020,70,5.24,1737111049,1743747047
1021,39,73.82,1738031982,1745030493
1022,64,17.35,1737187764,1743516009
1023,67,95.38,1735963993,1742640326
1024,23,89.08,1737250642,1741500149
1025,76,82.04,1738177519,1741834138
1026,52,21.3,1736751976,1742239731
1027,75,85.06,1735943354,1743817805
1028,22,28.42,1735904398,1738621040
1029,24,43.97,1735895095,1743937832
1030,64,71.36,1737278103,1739427841
1031,70,60.62,1736965106,1746017417
1032,58,15.65,1736539519,1741768471
1033,75,20.21,1737733412,1743870917
1034,43,82.99,1737277034,1743787377
1035,74,28.08,1735770251,1745128890
1036,50,16.93,1738134097,1744240404
1037,14,26.47,1737981692,1741416303
1038,40,47.51,1737018518,1739568160
1039,47,91.67,1737191971,1739402738
1040,60,52.06,1736160389,1743918104
1041,59,41.57,1735883742,1740618053
1042,33,57.4,1737619414,1739041472
1043,52,99.83,1737876134,1743747004
1044,77,6.28,1736451793,1742356665
1045,75,94.81,1737261627,1743962973
1046,10,83.38,1737079518,1739430139
1047,66,85.19,1737500866,1741296393
1048,18,71.32,1737013271,1743293842
1049,78,78.37,1737223854,1741502736
1050,48,52.67,1736298105,1745139000
1051,18,67.84,1736685127,1741827267
1052,61,40.71,1735986585,1745382832
1053,7,25.22,1737197100,1738897837
1054,47,81.71,1737560949,1744059877
1055,11,56.81,1737923872,1739603740
1056,69,73.27,1736965643,1742490309
1057,49,57.44,1737400260,1741602218
1058,3,18.57,1736545849,1742907727
1059,63,52.36,1736478333,1738323920
1060,56,87.04,1737661847,1744722231
1061,14,27.9,1737772988,1741208255
1062,69,47.33,1737297911,1738910838
1063,39,57.21,1737825468,1738345623
1064,31,69.09,1736146294,1741771587
1065,68,41.45,1738074052,1742380493
1066,76,61.68,1736429708,1744927452
1067,16,55.62,1738250365,1742729920
1068,54,92.45,1736600354,1741548097
1069,29,22.03,1737227823,1743044773
1070,67,14.05,1736581686,1744726713
1071,10,67.56,1736551066,1742570146
1072,13,94.01,1738105502,1739242041
1073,53,28.41,1737097388,1739296781
1074,45,59.04,1737110496,1739094193
1075,4,19.9,1736182262,1744019917
1076,78,60.21,1736601278,1738569249
1077,33,92.58,1736796300,1745810157
1078,37,72.96,1736042555,1742365746
1079,14,78.2,1737825500,1743009745
1080,23,32.76,1736466264,1739614737
1081,28,20.38,1737752078,1742220829
1082,40,39.61,1736786287,1738472777
1083,4,68.78,1738228798,1741137741
1084,76,83.98,1736976856,1740262400
1085,4,5.2,1738229114,1741797105
1086,49,84.42,1735723999,1742715117
1087,8,15.09,1737194007,1745132628
1088,60,44.75,1737686509,1743155716
1089,34,38.62,1736767560,1743892763
1090,17,62.57,1736566939,1745188713
1091,78,90.23,1738023349,1745208537
1092,5,34.17,1738138297,1745029864
1093,24,76.48,1738065242,1746009064
1094,74,76.04,1737064581,1740172123
1095,29,57.26,1738211772,1739464760
1096,32,36.43,1736477798,1744354106
1097,36,65.04,1737193870,1740200590
1098,25,64.54,1737839168,1741471148
1099,68,12.04,1736096162,1743540327
1100,73,12.75,1737799954,1741004993
1101,65,8.1,1736928502,1742560018
1102,6,15.12,1736913036,1741219703
1103,8,82.1,1736592839,1744473063
1104,41,70.45,1737586178,1744610985
1105,44,80.5,1735993816,1745858269
1106,59,79.59,1737513030,1738874284
1107,68,84.91,1738183551,1739790353
1108,58,72.92,1736448781,1743068721
1109,44,84.63,1737741285,1741891076
1110,59,45.64,1736559432,1740988081
1111,74,67.94,1737472106,1742842680
1112,8,48.03,1736884096,1741729121
1113,45,24.07,1736816329,1738751970
1114,78,86.76,1736381139,1740403509
1115,71,87.57,1736195879,1740744085
1116,75,4.14,1736157595,1739122150
1117,44,82.59,1736386471,1740629529
1118,26,23.59,1738184782,1743370966
1119,5,24.34,1736541268,1742452925
1120,50,87.34,1737346183,1739849165
1121,70,6.24,1737474906,1745051122
1122,27,95.13,1735960618,1742465113
1123,77,9.59,1735859204,1742376015
1124,28,92.89,1736687885,1744501802
1125,15,6.13,1736750085,1739835901
1126,31,85.09,1737886327,1744781464
1127,6,71.41,1736216618,1741082513
1128,4,66.34,1738178409,1740168573
1129,5,30.84,1738215398,1744844721
1130,35,47.48,1735921393,1739663771
1131,43,96.91,1736324570,1742683820
1132,69,60.08,1737497112,1745977498
1133,34,40.49,1736926620,1744950796
1134,2,80.39,1737256545,1743316772
1135,9,82.45,1737007150,1744389718
1136,38,51.13,1737864433,1745126417
1137,36,92.69,1735940790,1746019474
1138,38,2.19,1736932910,1741775922
1139,14,60.01,1737766253,1745187057
1140,22,99.28,1737897844,1742049942
1141,27,16.9,1735699260,1739028452
1142,8,63.5,1736988971,1740384106
1143,52,98.27,1736788736,1742584751
1144,66,68.8,1736221368,1744818315
1145,40,51.38,1736913326,1739919344
1146,2,17.94,1736392557,1739033544
1147,78,78.78,1736735716,1741644702
1148,12,29.94,1735779131,1744299291
1149,12,13.5,1735729740,1744353986
1150,46,15.83,1737805902,1743112667
1151,54,39.96,1737251151,1741424269
1152,16,20.98,1735716140,1745066470
1153,18,51.47,1737279589,1739692651
1154,44,51.15,1736682860,1742682844
1155,27,66.58,1737426461,1742550702
1156,6,39.76,1736021746,1742668785
1157,66,42.74,1736961749,1739911877
1158,52,34.95,1736036694,1739058229
1159,5,82.09,1737804362,1744384366
1160,78,38.53,1737267528,1744051301
1161,49,18.2,1736973299,1744945752
1162,62,30.97,1735853627,1738627587
1163,40,37.56,1736845881,1740953631
1164,56,71.95,1738227973,1742952767
1165,21,80.33,1737249975,1745959190
1166,20,79.92,1736962090,1739188726
1167,10,8.45,1736182025,1742853312
1168,65,46.23,1737381517,1745049387
1169,73,98.5,1738100321,1746029869
1170,49,81.2,1736897344,1743033563
1171,34,15.65,1737287647,1739816624
1172,37,44.79,1737430988,1744183504
1173,74,94.06,1736265058,1743855914
1174,55,71.58,1737473243,1741620976
1175,68,21.04,1736972891,1741923870
1176,56,53.59,1737512913,1741256174
1177,60,89.43,1735874653,1742688343
1178,65,84.65,1737776982,1744328718
1179,72,8.86,1738151974,1742424571
1180,52,93.25,1737370969,1745000627
1181,78,24.5,1736575283,1743657976
1182,42,21.25,1736454844,1738517083
1183,62,19.52,1736216896,1740783987
1184,77,97.54,1738088904,1743346745
1185,27,21.13,1736495944,1744880190
1186,72,85.35,1737634201,1742481742
1187,41,22.11,1736410777,1745031177
1188,31,70.54,1736322086,1742837700
1189,71,8.33,1737813411,1742064367
1190,27,74.94,1737495912,1739687564
1191,18,10.64,1736364658,1741326500
1192,46,52.28,1737377437,1738635645
1193,10,6.18,1737122437,1743781010
1194,42,51.11,1735783074,1739480856
1195,72,97.27,1736165855,1740508181
1196,29,44.21,1737928020,1739996613
1197,63,26.32,1736159861,1742641005
1198,15,31.48,1737017911,1741673608
1199,79,78.43,1736098779,1740062142
1200,66,18.45,1736378232,1741307700
1201,22,35.11,1737883204,1740978344
1202,6,63.68,1737695782,1741797556
1203,36,20.62,1736518541,1740852982
1204,53,26.32,1737528279,1742849862
1205,12,47.65,1737102498,1742055396
1206,18,66.42,1738184939,1744936601
1207,7,49.02,1737451850,1740567959
1208,16,56.49,1737607493,1742941896
1209,33,19.3,1736682183,1743538253
1210,70,91.38,1735990206,1741083208
1211,25,88.74,1737495326,1740998392
1212,63,65.6,1737545885,1745581222
1213,71,17.6,1738015566,1739364998
1214,3,15.02,1736484897,1744883797
1215,4,7.77,1736390721,1745428539
1216,75,34.97,1735922376,1743127804
1217,24,88.05,1736854076,1743586041
1218,18,10.62,1736665519,1740038821
1219,15,66.43,1737300681,1745831814
1220,11,34.83,1735968612,1743018133
1221,19,40.51,1738157455,1739970567
1222,2,57.63,1737669628,1740342215
1223,15,31.92,1736461835,1738453059
1224,16,73.97,1737900876,1742932806
1225,24,53.25,1736329034,1745899177
1226,70,65.71,1736948868,1745735819
1227,42,28.13,1738088884,1739713693
1228,71,43.65,1737722861,1739131850
1229,24,66.12,1736076870,1744932729
1230,67,54.67,1737733534,1743786465
1231,2,35.39,1735739254,1741228540
1232,47,34.81,1737688446,1742534242
1233,2,21.94,1736557064,1738907554
1234,53,68.74,1737069007,1740715650
1235,55,64.06,1738184399,1739603431
1236,80,86.5,1737002747,1739825516
1237,44,16.56,1737658561,1742873593
1238,5,13.17,1736291483,1745984985
1239,74,66.02,1736775401,1744171476
1240,69,87.14,1737597851,1740491362
1241,73,47.05,1736029138,1738778825
1242,74,34.62,1736054808,1738922654
1243,21,93.24,1736998065,1738550539
1244,13,21.58,1736408059,1739874186
1245,25,42.6,1737381143,1740327880
1246,28,15.34,1736313367,1741756192
1247,72,21.43,1737120904,1741960859
1248,38,87.58,1736155700,1738361380
1249,39,87.41,1736944726,1743640230
1250,50,56.1,1735729634,1741158409
1251,42,87.18,1736014628,1739192835
1252,44,19.16,1737557934,1743863327
1253,17,39.23,1735853438,1740585637
1254,42,85.41,1735742479,1740862288
1255,8,6.12,1736410211,1739885030
1256,68,7.96,1736993444,1740508008
1257,2,32.26,1738217263,1744714924
1258,68,62.8,1735862885,1744904729
1259,30,75.39,1737334418,1744746963
1260,7,80.96,1737732132,1744879575
1261,9,1.86,1737776259,1744572033
1262,12,95.51,1736266079,1743558828
1263,50,92.54,1736817768,1746008774
1264,5,98.45,1736600288,1742384893
1265,47,85.96,1736268601,1744299453
1266,16,30.2,1737670116,1739683048
1267,21,35.89,1737507957,1741641454
1268,42,6.92,1736419312,1739550166
1269,14,72.08,1737748684,1741824385
1270,29,44.4,1737701345,1742288940
1271,52,17.72,1735785439,1742064158
1272,63,65.17,1735825116,1740295879
1273,9,25.57,1736687724,1741001598
1274,34,15.39,1735936187,1741419016
1275,22,17.32,1735921018,1744331738
1276,15,71.45,1737620593,1745109810
1277,56,16.24,1735887927,1741078912
1278,76,60.3,1738047147,1739141528
1279,4,48.4,1737762961,1738616348
1280,35,50.3,1737856694,1739193150
1281,23,64.23,1738163530,1743785592
1282,8,76.35,1737467492,1741671332
1283,19,10.81,1735836192,1742034623
1284,80,56.8,1737431293,1744181638
1285,53,84.27,1737706553,1745780773
1286,69,5.96,1735903104,1742793116
1287,74,26.21,1737217793,1745511175
1288,38,27.6,1736716024,1744454051
1289,49,62.86,1736889811,1742920746
1290,46,6.03,1737847261,1742226162
