coupon_id,coupon_code,discount_percentage,expiration_date
517,COUPON-845288,9.73,2025-03-14 16:23:02
518,COUPON-424035,24.98,2025-08-25 16:23:02
519,COUPON-776178,24.7,2025-04-29 16:23:02
520,COUPON-146885,20.8,2025-11-29 16:23:02
521,COUPON-322390,6.4,2026-01-24 16:23:02
522,COUPON-771365,19.97,2025-08-07 16:23:02
523,COUPON-239673,19.15,2025-11-09 16:23:02
524,COUPON-480698,29.34,2025-04-23 16:23:02
525,COUPON-857179,7.84,2025-09-10 16:23:02
526,COUPON-679194,22.0,2025-11-22 16:23:02
527,COUPON-594700,16.22,2025-04-04 16:23:02
528,COUPON-846448,12.41,2025-10-13 16:23:02
529,COUPON-790183,29.63,2025-03-30 16:23:02
530,COUPON-518486,26.92,2025-11-14 16:23:02
531,COUPON-352595,5.63,2025-04-12 16:23:02
532,COUPON-213861,7.1,2025-12-11 16:23:02
533,COUPON-840323,10.93,2025-06-29 16:23:02
534,COUPON-126329,5.43,2025-10-23 16:23:02
535,COUPON-476843,5.4,2025-10-16 16:23:02
536,COUPON-454617,12.12,2025-05-08 16:23:02
537,COUPON-877810,5.05,2025-09-11 16:23:02
538,COUPON-443064,17.9,2025-04-08 16:23:02
539,COUPON-842469,17.74,2025-06-16 16:23:02
540,COUPON-620335,21.39,2025-03-21 16:23:02
541,COUPON-462486,11.48,2025-05-28 16:23:02
542,COUPON-805087,12.61,2025-05-23 16:23:02
543,COUPON-698622,23.67,2025-04-23 16:23:02
544,COUPON-279666,17.06,2025-12-18 16:23:02
545,COUPON-813143,14.32,2025-09-20 16:23:02
546,COUPON-933077,14.47,2025-06-19 16:23:02
547,COUPON-688160,9.37,2025-04-30 16:23:02
548,COUPON-915205,15.14,2025-03-08 16:23:02
549,COUPON-965789,20.43,2025-05-20 16:23:02
550,COUPON-113893,13.86,2025-05-13 16:23:02
551,COUPON-706289,24.34,2025-07-22 16:23:02
552,COUPON-556831,20.63,2025-06-21 16:23:02
553,COUPON-614320,8.07,2025-10-14 16:23:02
554,COUPON-438813,27.54,2026-01-01 16:23:02
555,COUPON-389329,5.79,2025-04-24 16:23:02
556,COUPON-376408,5.78,2025-07-30 16:23:02
557,COUPON-799764,22.42,2025-07-22 16:23:02
558,COUPON-185644,14.99,2025-05-14 16:23:02
559,COUPON-534721,13.12,2025-03-23 16:23:02
560,COUPON-966921,25.38,2025-04-27 16:23:02
561,COUPON-227870,6.68,2025-08-01 16:23:02
562,COUPON-664396,22.74,2025-12-11 16:23:02
563,COUPON-406577,23.46,2025-03-06 16:23:02
564,COUPON-816826,7.09,2026-01-07 16:23:02
565,COUPON-932589,18.95,2025-10-27 16:23:02
566,COUPON-576116,20.61,2025-03-23 16:23:02
567,COUPON-954472,7.6,2025-03-22 16:23:02
568,COUPON-719835,16.59,2026-01-24 16:23:02
569,COUPON-615204,5.43,2025-03-02 16:23:02
570,COUPON-135608,21.18,2025-03-29 16:23:02
571,COUPON-655044,26.79,2026-01-12 16:23:02
572,COUPON-618568,6.69,2025-11-17 16:23:02
573,COUPON-675038,21.08,2025-07-08 16:23:02
574,COUPON-627398,10.0,2026-01-25 16:23:02
575,COUPON-661698,19.34,2025-09-14 16:23:02
576,COUPON-800294,5.57,2025-12-22 16:23:02
577,COUPON-174234,13.45,2025-12-05 16:23:02
578,COUPON-116206,19.05,2026-01-03 16:23:02
579,COUPON-757262,28.32,2025-05-18 16:23:02
580,COUPON-977633,27.05,2025-05-05 16:23:02
581,COUPON-508317,17.04,2025-09-27 16:23:02
582,COUPON-652288,20.71,2025-09-23 16:23:02
583,COUPON-556370,27.11,2025-08-05 16:23:02
584,COUPON-323606,16.08,2025-12-26 16:23:02
585,COUPON-673331,14.85,2025-10-25 16:23:02
586,COUPON-888598,19.72,2025-04-26 16:23:02
587,COUPON-538186,19.32,2025-04-21 16:23:02
588,COUPON-160183,28.69,2025-09-30 16:23:02
589,COUPON-168971,13.84,2025-03-19 16:23:02
590,COUPON-387953,7.85,2025-05-29 16:23:02
591,COUPON-247442,15.89,2025-04-16 16:23:02
592,COUPON-836582,23.37,2025-11-29 16:23:02
593,COUPON-597883,25.44,2025-04-30 16:23:02
594,COUPON-930305,9.94,2025-04-11 16:23:02
595,COUPON-139453,19.88,2025-03-21 16:23:02
596,COUPON-923624,14.23,2025-06-17 16:23:02
597,COUPON-131633,12.76,2025-03-04 16:23:02
598,COUPON-597754,12.28,2026-01-19 16:23:02
599,COUPON-872483,17.08,2025-09-08 16:23:02
600,COUPON-947529,8.47,2025-05-12 16:23:02
601,COUPON-497368,14.69,2025-09-25 16:23:02
602,COUPON-600179,16.06,2025-03-09 16:23:02
603,COUPON-489430,27.82,2025-12-28 16:23:02
604,COUPON-878310,9.73,2025-10-09 16:23:02
605,COUPON-930041,6.03,2025-12-12 16:23:02
606,COUPON-976108,29.44,2025-03-27 16:23:02
607,COUPON-414475,17.71,2025-08-10 16:23:02
608,COUPON-885178,27.97,2025-08-10 16:23:02
609,COUPON-673886,11.37,2025-05-11 16:23:02
610,COUPON-979771,23.84,2025-04-05 16:23:02
611,COUPON-451237,22.54,2025-07-11 16:23:02
612,COUPON-280640,13.12,2025-04-10 16:23:02
613,COUPON-935684,5.69,2026-01-26 16:23:02
614,COUPON-821312,17.71,2026-01-01 16:23:02
615,COUPON-463629,16.78,2025-06-07 16:23:02
616,COUPON-592003,14.49,2025-09-26 16:23:02
617,COUPON-229512,9.58,2025-11-12 16:23:02
618,COUPON-605408,16.1,2025-08-13 16:23:02
619,COUPON-495259,18.34,2025-06-14 16:23:02
620,COUPON-991324,24.09,2025-08-10 16:23:02
621,COUPON-144173,27.82,2025-11-09 16:23:02
622,COUPON-120728,12.67,2026-01-04 16:23:02
623,COUPON-555686,25.06,2025-09-07 16:23:02
624,COUPON-949213,20.08,2025-03-02 16:23:02
625,COUPON-354868,19.75,2025-07-02 16:23:02
626,COUPON-209373,23.56,2025-05-17 16:23:02
627,COUPON-912363,18.6,2025-07-19 16:23:02
628,COUPON-163032,26.4,2025-07-31 16:23:02
629,COUPON-234037,5.49,2026-01-14 16:23:02
630,COUPON-224843,22.29,2025-05-07 16:23:02
631,COUPON-996085,21.24,2026-01-28 16:23:02
632,COUPON-586850,14.81,2025-12-24 16:23:02
633,COUPON-990844,18.17,2025-11-22 16:23:02
634,COUPON-749176,19.92,2025-08-13 16:23:02
635,COUPON-177163,18.19,2025-05-09 16:23:02
636,COUPON-261549,26.2,2025-04-10 16:23:02
637,COUPON-306073,17.86,2025-12-30 16:23:02
638,COUPON-794697,14.55,2025-10-22 16:23:02
639,COUPON-565294,22.43,2025-11-15 16:23:02
640,COUPON-303106,16.69,2025-06-14 16:23:02
641,COUPON-246838,6.51,2025-09-25 16:23:02
642,COUPON-689625,16.64,2025-08-09 16:23:02
643,COUPON-410581,13.56,2025-10-20 16:23:02
644,COUPON-990112,13.21,2025-03-06 16:23:02
645,COUPON-236755,14.82,2025-06-04 16:23:02
646,COUPON-961508,14.61,2025-12-10 16:23:02
647,COUPON-243794,19.19,2025-11-14 16:23:02
648,COUPON-573439,23.17,2025-10-27 16:23:02
649,COUPON-965503,22.56,2025-05-25 16:23:02
650,COUPON-130484,14.42,2025-08-17 16:23:02
651,COUPON-347805,19.0,2025-05-26 16:23:02
652,COUPON-323371,25.04,2025-10-02 16:23:02
653,COUPON-108157,16.53,2025-09-21 16:23:02
654,COUPON-262234,25.57,2025-07-21 16:23:02
655,COUPON-438009,19.24,2025-05-01 16:23:02
656,COUPON-248045,25.54,2025-11-05 16:23:02
657,COUPON-794917,20.36,2025-09-08 16:23:02
658,COUPON-942861,11.21,2025-08-25 16:23:02
659,COUPON-637605,27.68,2025-12-18 16:23:02
660,COUPON-273438,17.39,2025-11-21 16:23:02
661,COUPON-911578,12.95,2025-03-13 16:23:02
662,COUPON-153149,24.41,2025-08-21 16:23:02
663,COUPON-478464,11.25,2025-06-09 16:23:02
664,COUPON-581722,26.1,2025-08-25 16:23:02
665,COUPON-366483,10.42,2025-09-26 16:23:02
666,COUPON-627297,6.95,2025-10-31 16:23:02
667,COUPON-782489,9.0,2026-01-14 16:23:02
668,COUPON-276265,26.13,2026-01-19 16:23:02
669,COUPON-388576,26.59,2025-06-23 16:23:02
670,COUPON-569967,21.83,2025-06-10 16:23:02
671,COUPON-531893,17.69,2025-06-06 16:23:02
672,COUPON-542057,14.43,2025-03-08 16:23:02
673,COUPON-687077,11.47,2025-12-08 16:23:02
674,COUPON-997171,26.6,2025-03-18 16:23:02
675,COUPON-927691,14.49,2025-12-24 16:23:02
676,COUPON-830553,21.39,2025-04-11 16:23:02
677,COUPON-679298,19.24,2025-11-14 16:23:02
678,COUPON-988094,15.94,2025-11-29 16:23:02
679,COUPON-125664,20.65,2025-05-11 16:23:02
680,COUPON-904849,27.26,2025-04-08 16:23:02
681,COUPON-817350,13.08,2026-01-05 16:23:02
682,COUPON-931786,24.41,2025-11-01 16:23:02
683,COUPON-425672,29.74,2025-06-09 16:23:02
684,COUPON-274746,22.35,2025-04-04 16:23:02
685,COUPON-170787,13.01,2025-10-13 16:23:02
686,COUPON-729634,18.36,2026-01-17 16:23:02
687,COUPON-492860,17.65,2025-05-10 16:23:02
688,COUPON-506045,8.53,2026-01-01 16:23:02
689,COUPON-750092,28.87,2025-06-05 16:23:02
690,COUPON-832097,22.44,2025-03-04 16:23:02
691,COUPON-655283,17.05,2025-11-13 16:23:02
692,COUPON-538512,24.09,2025-12-15 16:23:02
693,COUPON-512276,14.34,2025-04-22 16:23:02
694,COUPON-542214,13.9,2025-08-01 16:23:02
695,COUPON-707937,5.08,2025-06-13 16:23:02
696,COUPON-454318,15.82,2025-03-28 16:23:02
697,COUPON-799065,11.07,2025-08-18 16:23:02
698,COUPON-298460,13.36,2026-01-14 16:23:02
699,COUPON-350888,7.27,2025-07-20 16:23:02
700,COUPON-320951,28.24,2026-01-04 16:23:02
701,COUPON-729243,9.32,2026-01-09 16:23:02
702,COUPON-473682,8.76,2025-04-08 16:23:02
703,COUPON-748762,16.21,2025-05-16 16:23:02
704,COUPON-567087,18.36,2025-06-17 16:23:02
705,COUPON-133468,28.67,2026-01-24 16:23:02
706,COUPON-494619,22.15,2025-04-22 16:23:02
707,COUPON-162055,10.63,2025-09-23 16:23:02
708,COUPON-192216,17.26,2025-11-15 16:23:02
709,COUPON-870605,19.73,2025-04-16 16:23:02
710,COUPON-405463,13.96,2025-11-18 16:23:02
711,COUPON-571778,10.9,2025-07-31 16:23:02
712,COUPON-903926,16.28,2025-03-13 16:23:02
713,COUPON-766192,5.04,2025-03-28 16:23:02
714,COUPON-572285,19.55,2025-03-01 16:23:02
715,COUPON-447187,9.08,2025-06-07 16:23:02
716,COUPON-500064,21.54,2025-06-12 16:23:02
717,COUPON-606959,24.13,2025-11-27 16:23:02
718,COUPON-903312,5.39,2025-09-30 16:23:02
719,COUPON-711023,14.71,2025-07-18 16:23:02
720,COUPON-272260,11.98,2025-12-15 16:23:02
721,COUPON-948879,28.04,2025-06-15 16:23:02
722,COUPON-785448,26.84,2025-08-28 16:23:02
723,COUPON-123595,23.43,2025-08-16 16:23:02
724,COUPON-704639,12.36,2025-09-22 16:23:02
725,COUPON-482985,14.42,2025-10-02 16:23:02
726,COUPON-682183,13.49,2025-07-03 16:23:02
727,COUPON-753271,20.6,2025-08-24 16:23:02
728,COUPON-574495,26.66,2026-01-30 16:23:02
729,COUPON-584814,28.86,2025-06-14 16:23:02
730,COUPON-836500,11.43,2025-06-12 16:23:02
731,COUPON-126425,24.34,2025-06-27 16:23:02
732,COUPON-234523,17.75,2025-09-01 16:23:02
733,COUPON-677588,21.41,2025-11-19 16:23:02
734,COUPON-180557,29.42,2025-10-23 16:23:02
735,COUPON-187666,16.0,2025-09-08 16:23:02
736,COUPON-533145,29.32,2025-09-03 16:23:02
737,COUPON-292612,15.24,2026-01-20 16:23:02
738,COUPON-459113,23.77,2026-01-27 16:23:02
739,COUPON-945841,23.56,2025-04-23 16:23:02
740,COUPON-380033,25.17,2025-08-17 16:23:02
741,COUPON-352328,11.0,2025-07-29 16:23:02
742,COUPON-684702,19.47,2025-06-25 16:23:02
743,COUPON-257000,27.73,2025-11-18 16:23:02
744,COUPON-158038,22.58,2025-11-09 16:23:02
745,COUPON-190294,7.18,2025-10-24 16:23:02
746,COUPON-138701,5.87,2025-08-05 16:23:02
747,COUPON-543510,29.86,2025-11-09 16:23:02
748,COUPON-355628,13.98,2025-08-28 16:23:02
749,COUPON-548279,26.97,2025-12-05 16:23:02
750,COUPON-787652,27.75,2025-04-24 16:23:02
751,COUPON-815058,18.56,2025-08-10 16:23:02
752,COUPON-993131,6.62,2026-01-06 16:23:02
753,COUPON-143902,11.03,2025-11-22 16:23:02
754,COUPON-616258,17.83,2025-12-30 16:23:02
755,COUPON-876986,19.7,2025-09-18 16:23:02
756,COUPON-745859,8.26,2025-11-06 16:23:02
757,COUPON-197872,14.08,2025-06-17 16:23:02
758,COUPON-415525,10.57,2025-12-26 16:23:02
759,COUPON-751992,7.6,2025-12-30 16:23:02
760,COUPON-480977,23.76,2025-11-02 16:23:02
761,COUPON-750451,20.14,2025-09-04 16:23:02
762,COUPON-941157,6.2,2025-06-12 16:23:02
763,COUPON-800920,25.94,2025-07-26 16:23:02
764,COUPON-515616,21.31,2025-10-13 16:23:02
765,COUPON-446075,22.51,2025-09-08 16:23:02
766,COUPON-475854,15.13,2025-04-03 16:23:02
767,COUPON-271367,23.83,2025-10-07 16:23:02
768,COUPON-814396,7.97,2025-08-04 16:23:02
769,COUPON-183870,28.26,2025-12-04 16:23:02
770,COUPON-657792,11.4,2025-03-08 16:23:02
771,COUPON-288223,6.71,2025-12-20 16:23:02
772,COUPON-200161,18.85,2025-06-21 16:23:02
773,COUPON-178592,13.0,2025-11-20 16:23:02
774,COUPON-365780,15.12,2025-05-26 16:23:02
775,COUPON-393204,25.31,2025-08-01 16:23:02
776,COUPON-467928,28.43,2026-01-22 16:23:02
777,COUPON-456646,23.35,2025-09-11 16:23:02
778,COUPON-108324,23.33,2025-09-16 16:23:02
779,COUPON-704039,15.76,2025-11-23 16:23:02
780,COUPON-578241,6.86,2025-08-31 16:23:02
781,COUPON-490186,29.0,2025-11-23 16:23:02
782,COUPON-239445,12.71,2025-12-15 16:23:02
783,COUPON-819516,12.62,2025-04-04 16:23:02
784,COUPON-555812,20.96,2025-03-27 16:23:02
785,COUPON-823389,28.29,2025-05-15 16:23:02
786,COUPON-135593,23.93,2025-09-22 16:23:02
787,COUPON-231481,9.91,2025-09-28 16:23:02
788,COUPON-195421,28.85,2025-08-06 16:23:02
789,COUPON-672960,5.12,2025-03-22 16:23:02
790,COUPON-567055,21.08,2025-12-03 16:23:02
791,COUPON-423736,8.62,2025-11-18 16:23:02
792,COUPON-513092,23.16,2025-04-30 16:23:02
793,COUPON-138764,5.82,2025-05-30 16:23:02
794,COUPON-148875,14.29,2025-07-07 16:23:02
795,COUPON-207035,10.76,2025-05-02 16:23:02
796,COUPON-303866,18.76,2025-09-22 16:23:02
797,COUPON-931108,26.27,2025-06-28 16:23:02
798,COUPON-773304,19.93,2025-09-25 16:23:02
799,COUPON-320185,23.84,2025-05-18 16:23:02
800,COUPON-331512,6.81,2025-11-11 16:23:02
801,COUPON-697115,19.99,2025-10-15 16:23:02
802,COUPON-262426,27.32,2025-09-23 16:23:02
803,COUPON-606892,25.47,2026-01-03 16:23:02
804,COUPON-500295,16.56,2025-10-31 16:23:02
805,COUPON-341641,14.66,2025-07-12 16:23:02
806,COUPON-999856,14.39,2025-06-28 16:23:02
807,COUPON-817626,16.39,2025-04-19 16:23:02
808,COUPON-830845,7.93,2025-07-17 16:23:02
809,COUPON-693796,5.28,2026-01-04 16:23:02
810,COUPON-675896,8.62,2025-06-14 16:23:02
811,COUPON-333663,20.83,2025-09-28 16:23:02
812,COUPON-506117,16.37,2025-12-02 16:23:02
813,COUPON-750183,6.26,2025-09-15 16:23:02
814,COUPON-887383,20.58,2026-01-06 16:23:02
815,COUPON-150711,8.78,2025-06-14 16:23:02
816,COUPON-878953,28.61,2025-04-16 16:23:02
817,COUPON-776602,25.29,2025-09-16 16:23:02
818,COUPON-139170,17.36,2025-03-05 16:23:02
819,COUPON-555362,18.28,2025-10-19 16:23:02
820,COUPON-343030,19.05,2025-03-02 16:23:02
821,COUPON-114361,21.69,2025-12-21 16:23:02
822,COUPON-930334,16.51,2025-05-27 16:23:02
823,COUPON-308534,12.12,2025-09-11 16:23:02
824,COUPON-868042,22.86,2025-10-19 16:23:02
825,COUPON-765813,8.58,2025-03-10 16:23:02
826,COUPON-997131,15.53,2025-10-24 16:23:02
827,COUPON-948142,12.03,2025-09-28 16:23:02
828,COUPON-946682,8.35,2026-01-08 16:23:02
829,COUPON-661788,7.92,2025-11-04 16:23:02
830,COUPON-329041,14.25,2025-11-23 16:23:02
831,COUPON-557004,29.27,2025-03-01 16:23:02
832,COUPON-877009,19.37,2025-07-04 16:23:02
833,COUPON-570193,23.96,2025-12-03 16:23:02
834,COUPON-395427,9.3,2025-07-01 16:23:02
835,COUPON-290800,16.58,2025-09-05 16:23:02
836,COUPON-768871,25.92,2025-08-12 16:23:02
837,COUPON-683220,21.17,2025-05-28 16:23:02
838,COUPON-134504,28.41,2025-09-07 16:23:02
839,COUPON-890025,6.34,2025-08-07 16:23:02
840,COUPON-843809,23.28,2025-10-02 16:23:02
841,COUPON-456886,26.93,2025-09-06 16:23:02
842,COUPON-630357,8.8,2025-12-11 16:23:02
843,COUPON-684768,18.16,2025-12-12 16:23:02
844,COUPON-759570,14.92,2025-11-30 16:23:02
845,COUPON-367444,11.15,2025-09-12 16:23:02
846,COUPON-175904,23.03,2025-10-02 16:23:02
847,COUPON-934603,17.63,2025-04-25 16:23:02
848,COUPON-460963,21.78,2025-12-20 16:23:02
849,COUPON-790438,22.81,2025-11-06 16:23:02
850,COUPON-675934,7.05,2025-12-04 16:23:02
851,COUPON-751656,29.41,2025-11-22 16:23:02
852,COUPON-355669,22.9,2025-06-27 16:23:02
853,COUPON-649155,29.62,2025-10-26 16:23:02
854,COUPON-742229,23.04,2025-04-08 16:23:02
855,COUPON-890306,27.46,2025-03-28 16:23:02
856,COUPON-419471,10.37,2025-06-10 16:23:02
857,COUPON-441273,10.17,2025-08-08 16:23:02
858,COUPON-755988,29.2,2025-11-27 16:23:02
859,COUPON-930349,23.41,2025-10-01 16:23:02
860,COUPON-858901,24.53,2025-09-17 16:23:02
861,COUPON-726957,19.11,2025-10-07 16:23:02
862,COUPON-447240,27.95,2025-08-02 16:23:02
863,COUPON-883802,27.63,2025-04-14 16:23:02
864,COUPON-482187,20.55,2025-04-21 16:23:02
865,COUPON-684874,10.79,2025-11-08 16:23:02
866,COUPON-393269,5.6,2025-11-21 16:23:02
867,COUPON-474696,23.73,2025-07-26 16:23:02
868,COUPON-703005,25.87,2025-08-20 16:23:02
869,COUPON-375304,22.67,2025-09-20 16:23:02
870,COUPON-917841,6.43,2026-01-24 16:23:02
871,COUPON-855280,5.76,2025-08-10 16:23:02
872,COUPON-428979,17.99,2025-12-04 16:23:02
873,COUPON-516208,6.43,2025-11-25 16:23:02
874,COUPON-599482,21.13,2025-04-20 16:23:02
875,COUPON-632644,11.3,2025-09-10 16:23:02
876,COUPON-629889,14.41,2025-04-03 16:23:02
877,COUPON-796012,17.09,2025-11-12 16:23:02
878,COUPON-514076,17.1,2025-04-16 16:23:02
879,COUPON-571983,6.5,2025-12-01 16:23:02
880,COUPON-437960,26.62,2025-10-05 16:23:02
881,COUPON-292951,16.02,2025-04-14 16:23:02
882,COUPON-336764,21.86,2025-04-24 16:23:02
883,COUPON-329463,14.92,2025-09-11 16:23:02
884,COUPON-445201,9.45,2025-06-01 16:23:02
885,COUPON-357997,19.83,2025-08-14 16:23:02
886,COUPON-955112,16.55,2025-06-21 16:23:02
887,COUPON-836335,8.97,2025-07-06 16:23:02
888,COUPON-457192,14.96,2025-11-18 16:23:02
889,COUPON-955364,19.48,2025-07-21 16:23:02
890,COUPON-594889,27.44,2025-07-16 16:23:02
891,COUPON-685180,8.1,2025-03-15 16:23:02
892,COUPON-651662,13.24,2025-06-20 16:23:02
893,COUPON-838127,12.15,2025-07-25 16:23:02
894,COUPON-838582,18.01,2025-08-29 16:23:02
895,COUPON-318150,19.11,2025-12-01 16:23:02
896,COUPON-116344,9.91,2025-11-26 16:23:02
897,COUPON-713033,29.36,2025-12-31 16:23:02
898,COUPON-331945,26.47,2025-06-21 16:23:02
899,COUPON-169852,22.99,2025-04-21 16:23:02
900,COUPON-503054,16.17,2025-12-28 16:23:02
901,COUPON-707637,10.27,2025-11-28 16:23:02
902,COUPON-424305,26.62,2025-10-23 16:23:02
903,COUPON-176197,5.32,2025-03-11 16:23:02
904,COUPON-629835,24.22,2025-06-24 16:23:02
905,COUPON-369459,9.78,2025-03-29 16:23:02
906,COUPON-947291,25.57,2025-09-02 16:23:02
907,COUPON-684319,8.13,2025-04-12 16:23:02
908,COUPON-565704,22.16,2025-09-19 16:23:02
909,COUPON-126509,10.67,2025-11-28 16:23:02
910,COUPON-765154,5.53,2026-01-02 16:23:02
911,COUPON-457636,12.43,2025-04-22 16:23:02
912,COUPON-507971,9.37,2025-06-14 16:23:02
913,COUPON-847453,17.84,2025-03-20 16:23:02
914,COUPON-219104,15.01,2025-09-30 16:23:02
915,COUPON-941896,26.02,2026-01-23 16:23:02
916,COUPON-650994,15.46,2025-05-09 16:23:02
917,COUPON-317133,13.71,2025-12-26 16:23:02
918,COUPON-802748,18.45,2025-10-10 16:23:02
919,COUPON-554658,24.11,2025-07-01 16:23:02
920,COUPON-168661,6.53,2025-07-17 16:23:02
921,COUPON-198244,26.5,2025-08-04 16:23:02
922,COUPON-419512,23.44,2025-07-10 16:23:02
923,COUPON-377566,26.08,2025-08-16 16:23:02
924,COUPON-950670,15.84,2026-01-02 16:23:02
925,COUPON-818874,26.93,2025-12-05 16:23:02
926,COUPON-610801,27.64,2025-05-22 16:23:02
927,COUPON-298890,14.71,2025-10-02 16:23:02
928,COUPON-394877,12.56,2025-08-04 16:23:02
929,COUPON-348885,14.39,2025-05-05 16:23:02
930,COUPON-209512,9.51,2025-06-27 16:23:02
931,COUPON-768351,23.96,2025-09-08 16:23:02
932,COUPON-910144,16.15,2025-04-22 16:23:02
933,COUPON-317251,27.72,2025-04-29 16:23:02
934,COUPON-370820,29.48,2025-08-23 16:23:02
935,COUPON-461381,6.09,2025-04-21 16:23:02
936,COUPON-582354,28.83,2025-12-15 16:23:02
937,COUPON-959117,22.95,2025-09-01 16:23:02
938,COUPON-709233,10.53,2025-03-06 16:23:02
939,COUPON-572934,17.37,2025-09-04 16:23:02
940,COUPON-752010,15.25,2025-08-10 16:23:02
941,COUPON-692261,27.03,2025-10-05 16:23:02
942,COUPON-934334,10.5,2025-07-31 16:23:02
943,COUPON-591657,17.2,2025-03-11 16:23:02
944,COUPON-300829,18.77,2025-03-24 16:23:02
945,COUPON-649614,25.53,2025-09-25 16:23:02
946,COUPON-346644,23.01,2025-04-01 16:23:02
947,COUPON-815420,17.7,2026-01-05 16:23:02
948,COUPON-506856,27.66,2026-01-24 16:23:02
949,COUPON-682468,21.65,2025-03-29 16:23:02
950,COUPON-375938,15.62,2025-09-05 16:23:02
951,COUPON-676498,29.72,2025-03-29 16:23:02
952,COUPON-863701,9.01,2025-03-12 16:23:02
953,COUPON-115158,11.76,2025-03-30 16:23:02
954,COUPON-568023,28.97,2025-10-05 16:23:02
955,COUPON-432572,8.52,2025-03-11 16:23:02
956,COUPON-924818,11.11,2025-04-22 16:23:02
957,COUPON-445673,11.41,2025-03-24 16:23:02
958,COUPON-132075,8.77,2025-04-14 16:23:02
959,COUPON-143735,20.93,2025-06-03 16:23:02
960,COUPON-252378,25.84,2025-04-11 16:23:02
961,COUPON-316706,12.48,2025-09-25 16:23:02
962,COUPON-850347,22.28,2025-08-31 16:23:02
963,COUPON-341692,15.25,2025-03-22 16:23:02
964,COUPON-607524,24.36,2026-01-29 16:23:02
965,COUPON-825070,28.59,2025-06-22 16:23:02
966,COUPON-644501,26.71,2026-01-11 16:23:02
967,COUPON-785567,22.38,2025-12-12 16:23:02
968,COUPON-556484,28.36,2025-10-20 16:23:02
969,COUPON-436513,15.01,2025-05-05 16:23:02
970,COUPON-634059,23.36,2025-04-13 16:23:02
971,COUPON-525399,20.08,2025-08-07 16:23:02
972,COUPON-833232,26.83,2025-11-17 16:23:02
973,COUPON-530131,9.48,2025-04-23 16:23:02
974,COUPON-922424,10.1,2026-01-03 16:23:02
975,COUPON-463479,24.46,2025-11-26 16:23:02
976,COUPON-396290,10.07,2025-12-21 16:23:02
977,COUPON-144285,22.98,2025-03-07 16:23:02
978,COUPON-141540,17.08,2025-07-16 16:23:02
979,COUPON-757558,7.1,2025-11-20 16:23:02
980,COUPON-959507,24.32,2025-10-11 16:23:02
981,COUPON-816641,10.81,2025-04-09 16:23:02
982,COUPON-639572,24.54,2025-12-09 16:23:02
983,COUPON-661012,27.54,2025-03-13 16:23:02
984,COUPON-766745,28.2,2025-04-22 16:23:02
985,COUPON-628178,27.24,2025-09-27 16:23:02
986,COUPON-148920,8.93,2025-07-04 16:23:02
987,COUPON-756688,12.91,2025-08-24 16:23:02
988,COUPON-633329,16.86,2025-10-14 16:23:02
989,COUPON-919759,22.08,2025-06-03 16:23:02
990,COUPON-237453,17.5,2025-09-02 16:23:02
991,COUPON-231027,19.69,2025-08-17 16:23:02
992,COUPON-966301,13.78,2025-06-07 16:23:02
993,COUPON-534280,22.06,2025-07-01 16:23:02
994,COUPON-859352,8.91,2026-01-07 16:23:02
995,COUPON-160176,27.78,2025-07-07 16:23:02
996,COUPON-583154,18.32,2025-10-25 16:23:02
997,COUPON-184781,11.19,2025-10-04 16:23:02
998,COUPON-574806,27.81,2025-11-11 16:23:02
999,COUPON-704866,29.13,2025-10-13 16:23:02
1000,COUPON-674968,20.97,2025-07-04 16:23:02
1001,COUPON-724068,15.08,2025-12-07 16:23:02
1002,COUPON-730263,5.58,2025-09-27 16:23:02
1003,COUPON-828917,29.22,2025-06-07 16:23:02
1004,COUPON-125277,21.87,2025-06-25 16:23:02
1005,COUPON-280365,16.4,2025-10-31 16:23:02
1006,COUPON-220297,13.68,2025-09-24 16:23:02
1007,COUPON-331969,24.11,2025-04-26 16:23:02
1008,COUPON-857805,10.05,2025-11-05 16:23:02
1009,COUPON-323945,18.35,2025-07-23 16:23:02
1010,COUPON-416274,13.64,2025-10-18 16:23:02
1011,COUPON-907930,16.37,2025-06-20 16:23:02
1012,COUPON-705015,25.3,2025-04-29 16:23:02
1013,COUPON-404657,13.99,2026-01-27 16:23:02
1014,COUPON-154545,7.45,2025-09-27 16:23:02
1015,COUPON-420416,18.27,2025-04-09 16:23:02
1016,COUPON-762562,12.79,2026-01-16 16:23:02
1017,COUPON-572027,21.82,2026-01-22 16:23:02
1018,COUPON-790579,26.15,2025-08-28 16:23:02
1019,COUPON-294498,11.59,2025-03-20 16:23:02
1020,COUPON-960698,9.9,2025-12-03 16:23:02
1021,COUPON-447777,26.51,2025-08-27 16:23:02
1022,COUPON-713250,16.33,2025-08-13 16:23:02
1023,COUPON-833426,14.02,2025-07-20 16:23:02
1024,COUPON-923471,26.83,2025-10-28 16:23:02
1025,COUPON-584831,7.16,2026-01-08 16:23:02
1026,COUPON-352927,19.7,2025-06-27 16:23:02
1027,COUPON-586433,6.56,2025-08-31 16:23:02
1028,COUPON-160710,24.53,2025-12-21 16:23:02
1029,COUPON-758992,22.9,2025-09-16 16:23:02
1030,COUPON-379161,11.26,2025-09-16 16:23:02
